id	building_level	unit_group
2207834	nag_outpost_primary_main_lothern_2	nag_vanilla_vmp_inf_cairn_wraiths
2207835	nag_outpost_primary_main_lothern_2	nag_vanilla_vmp_mon_fell_bats
2207836	nag_outpost_primary_main_lothern_2	nag_vanilla_vmp_mon_fell_bats
2207837	nag_outpost_primary_main_lothern_2	nag_bone_thrower
2207838	nag_outpost_primary_main_lothern_2	nag_bone_thrower
2207839	nag_outpost_primary_main_lothern_3	nag_nagashi_guard
2207840	nag_outpost_primary_main_lothern_3	nag_nagashi_guard
2207841	nag_outpost_primary_main_lothern_3	nag_bone_golems
2207842	nag_outpost_primary_main_lothern_3	nag_vanilla_tmb_inf_skeleton_archers_0
2207843	nag_outpost_primary_main_lothern_3	nag_vanilla_tmb_inf_skeleton_archers_0
2207844	nag_outpost_primary_main_lothern_3	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207845	nag_outpost_primary_main_lothern_3	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207846	nag_outpost_primary_main_lothern_3	nag_vanilla_tmb_inf_skeleton_warriors_0
2207847	nag_outpost_primary_main_lothern_3	nag_vanilla_tmb_inf_skeleton_warriors_0
2207848	nag_outpost_primary_main_lothern_3	nag_vanilla_tmb_inf_skeleton_warriors_0
2207849	nag_outpost_primary_main_lothern_3	nag_vanilla_tmb_inf_skeleton_warriors_0
2207850	nag_outpost_primary_main_lothern_3	nag_vanilla_vmp_inf_cairn_wraiths
2207851	nag_outpost_primary_main_lothern_3	nag_vanilla_vmp_mon_fell_bats
2207852	nag_outpost_primary_main_lothern_3	nag_vanilla_vmp_mon_fell_bats
2207853	nag_outpost_primary_main_lothern_3	nag_bone_thrower
2207854	nag_outpost_primary_main_lothern_3	nag_bone_thrower
2207855	nag_outpost_primary_main_lothern_3	nag_vanilla_tmb_mon_ushabti_0
2207856	nag_outpost_primary_main_lothern_3	nag_vanilla_tmb_mon_ushabti_0
2207857	nag_outpost_primary_main_lothern_4	nag_nagashi_guard
2207858	nag_outpost_primary_main_lothern_4	nag_nagashi_guard
2207859	nag_outpost_primary_main_lothern_4	nag_nagashi_guard_halb
2207860	nag_outpost_primary_main_lothern_4	nag_nagashi_guard_halb
2207861	nag_outpost_primary_main_lothern_4	nag_bone_golems
2207862	nag_outpost_primary_main_lothern_4	nag_bone_golems
2207863	nag_outpost_primary_main_lothern_4	nag_vanilla_tmb_inf_skeleton_archers_0
2207864	nag_outpost_primary_main_lothern_4	nag_vanilla_tmb_inf_skeleton_archers_0
2207865	nag_outpost_primary_main_lothern_4	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207866	nag_outpost_primary_main_lothern_4	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207867	nag_outpost_primary_main_lothern_4	nag_vanilla_tmb_inf_skeleton_warriors_0
2207868	nag_outpost_primary_main_lothern_4	nag_vanilla_tmb_inf_skeleton_warriors_0
2207869	nag_outpost_primary_main_lothern_4	nag_vanilla_vmp_inf_cairn_wraiths
2207870	nag_outpost_primary_main_lothern_4	nag_vanilla_vmp_mon_fell_bats
2207871	nag_outpost_primary_main_lothern_4	nag_vanilla_vmp_mon_fell_bats
2207872	nag_outpost_primary_main_lothern_4	nag_bone_thrower
2207873	nag_outpost_primary_main_lothern_4	nag_bone_thrower
2207874	nag_outpost_primary_main_lothern_4	nag_vanilla_tmb_mon_ushabti_0
2207875	nag_outpost_primary_main_lothern_4	nag_vanilla_tmb_mon_ushabti_0
2207876	nag_outpost_primary_main_lothern_4	nag_vanilla_tmb_mon_ushabti_1
2207878	nag_outpost_primary_main_lothern_5	nag_nagashi_guard
2207879	nag_outpost_primary_main_lothern_5	nag_nagashi_guard
2207880	nag_outpost_primary_main_lothern_5	nag_nagashi_guard_halb
2207881	nag_outpost_primary_main_lothern_5	nag_nagashi_guard_halb
2207882	nag_outpost_primary_main_lothern_5	nag_bone_golems
2207883	nag_outpost_primary_main_lothern_5	nag_bone_golems
2207884	nag_outpost_primary_main_lothern_5	nag_vanilla_tmb_inf_skeleton_archers_0
2207885	nag_outpost_primary_main_lothern_5	nag_vanilla_tmb_inf_skeleton_archers_0
2207886	nag_outpost_primary_main_lothern_5	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207887	nag_outpost_primary_main_lothern_5	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207888	nag_outpost_primary_main_lothern_5	nag_vanilla_tmb_inf_skeleton_warriors_0
2207889	nag_outpost_primary_main_lothern_5	nag_vanilla_tmb_inf_skeleton_warriors_0
2207890	nag_outpost_primary_main_lothern_5	nag_vanilla_vmp_inf_cairn_wraiths
2207891	nag_outpost_primary_main_lothern_5	nag_carrion_riders
2207892	nag_outpost_primary_main_lothern_5	nag_carrion_riders
2207893	nag_outpost_primary_main_lothern_5	nag_bone_thrower
2207894	nag_outpost_primary_main_lothern_5	nag_bone_thrower
2207895	nag_outpost_primary_main_lothern_5	nag_vanilla_tmb_mon_ushabti_1
2207896	nag_outpost_primary_main_lothern_5	nag_vanilla_tmb_mon_ushabti_1
2207898	nag_outpost_primary_main_lothern_5	nag_morghasts
2207899	nag_outpost_primary_main_miragliano_1	nag_nagashi_guard
2207900	nag_outpost_primary_main_miragliano_1	nag_nagashi_guard
2207901	nag_outpost_primary_main_miragliano_1	nag_bone_golems
2207902	nag_outpost_primary_main_miragliano_1	nag_vanilla_tmb_inf_skeleton_archers_0
2207903	nag_outpost_primary_main_miragliano_1	nag_vanilla_tmb_inf_skeleton_archers_0
2207904	nag_outpost_primary_main_miragliano_1	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207905	nag_outpost_primary_main_miragliano_1	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207906	nag_outpost_primary_main_miragliano_1	nag_vanilla_tmb_inf_skeleton_warriors_0
2207907	nag_outpost_primary_main_miragliano_1	nag_vanilla_tmb_inf_skeleton_warriors_0
2207908	nag_outpost_primary_main_miragliano_1	nag_vanilla_vmp_inf_cairn_wraiths
2207909	nag_outpost_primary_main_miragliano_1	nag_vanilla_vmp_mon_fell_bats
2207910	nag_outpost_primary_main_miragliano_1	nag_vanilla_vmp_mon_fell_bats
2207911	nag_outpost_primary_main_miragliano_2	nag_nagashi_guard
2207912	nag_outpost_primary_main_miragliano_2	nag_nagashi_guard
2207913	nag_outpost_primary_main_miragliano_2	nag_bone_golems
2207914	nag_outpost_primary_main_miragliano_2	nag_vanilla_tmb_inf_skeleton_archers_0
2207915	nag_outpost_primary_main_miragliano_2	nag_vanilla_tmb_inf_skeleton_archers_0
2207916	nag_outpost_primary_main_miragliano_2	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207917	nag_outpost_primary_main_miragliano_2	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207918	nag_outpost_primary_main_miragliano_2	nag_vanilla_tmb_inf_skeleton_warriors_0
2207919	nag_outpost_primary_main_miragliano_2	nag_vanilla_tmb_inf_skeleton_warriors_0
2207920	nag_outpost_primary_main_miragliano_2	nag_vanilla_vmp_inf_cairn_wraiths
2207921	nag_outpost_primary_main_miragliano_2	nag_vanilla_vmp_mon_fell_bats
2207922	nag_outpost_primary_main_miragliano_2	nag_vanilla_vmp_mon_fell_bats
2207923	nag_outpost_primary_main_miragliano_2	nag_bone_thrower
2207924	nag_outpost_primary_main_miragliano_2	nag_bone_thrower
2207925	nag_outpost_primary_main_miragliano_3	nag_nagashi_guard
2207926	nag_outpost_primary_main_miragliano_3	nag_nagashi_guard
2207927	nag_outpost_primary_main_miragliano_3	nag_bone_golems
2207928	nag_outpost_primary_main_miragliano_3	nag_vanilla_tmb_inf_skeleton_archers_0
2207929	nag_outpost_primary_main_miragliano_3	nag_vanilla_tmb_inf_skeleton_archers_0
2207930	nag_outpost_primary_main_miragliano_3	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207931	nag_outpost_primary_main_miragliano_3	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207932	nag_outpost_primary_main_miragliano_3	nag_vanilla_tmb_inf_skeleton_warriors_0
2207933	nag_outpost_primary_main_miragliano_3	nag_vanilla_tmb_inf_skeleton_warriors_0
2207934	nag_outpost_primary_main_miragliano_3	nag_vanilla_tmb_inf_skeleton_warriors_0
2207935	nag_outpost_primary_main_miragliano_3	nag_vanilla_tmb_inf_skeleton_warriors_0
2207936	nag_outpost_primary_main_miragliano_3	nag_vanilla_vmp_inf_cairn_wraiths
2207937	nag_outpost_primary_main_miragliano_3	nag_vanilla_vmp_mon_fell_bats
2207938	nag_outpost_primary_main_miragliano_3	nag_vanilla_vmp_mon_fell_bats
2207939	nag_outpost_primary_main_miragliano_3	nag_bone_thrower
2207940	nag_outpost_primary_main_miragliano_3	nag_bone_thrower
2207941	nag_outpost_primary_main_miragliano_3	nag_vanilla_tmb_mon_ushabti_0
2207942	nag_outpost_primary_main_miragliano_3	nag_vanilla_tmb_mon_ushabti_0
2207943	nag_outpost_primary_main_miragliano_4	nag_nagashi_guard
2207944	nag_outpost_primary_main_miragliano_4	nag_nagashi_guard
2207945	nag_outpost_primary_main_miragliano_4	nag_nagashi_guard_halb
2207946	nag_outpost_primary_main_miragliano_4	nag_nagashi_guard_halb
2207947	nag_outpost_primary_main_miragliano_4	nag_bone_golems
2207948	nag_outpost_primary_main_miragliano_4	nag_bone_golems
2207949	nag_outpost_primary_main_miragliano_4	nag_vanilla_tmb_inf_skeleton_archers_0
2207950	nag_outpost_primary_main_miragliano_4	nag_vanilla_tmb_inf_skeleton_archers_0
2207951	nag_outpost_primary_main_miragliano_4	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207952	nag_outpost_primary_main_miragliano_4	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207953	nag_outpost_primary_main_miragliano_4	nag_vanilla_tmb_inf_skeleton_warriors_0
2207954	nag_outpost_primary_main_miragliano_4	nag_vanilla_tmb_inf_skeleton_warriors_0
2207955	nag_outpost_primary_main_miragliano_4	nag_vanilla_vmp_inf_cairn_wraiths
2207956	nag_outpost_primary_main_miragliano_4	nag_vanilla_vmp_mon_fell_bats
2207957	nag_outpost_primary_main_miragliano_4	nag_vanilla_vmp_mon_fell_bats
2207958	nag_outpost_primary_main_miragliano_4	nag_bone_thrower
2207959	nag_outpost_primary_main_miragliano_4	nag_bone_thrower
2207960	nag_outpost_primary_main_miragliano_4	nag_vanilla_tmb_mon_ushabti_0
2207961	nag_outpost_primary_main_miragliano_4	nag_vanilla_tmb_mon_ushabti_0
2207962	nag_outpost_primary_main_miragliano_4	nag_vanilla_tmb_mon_ushabti_1
2207964	nag_outpost_primary_main_miragliano_5	nag_nagashi_guard
2207965	nag_outpost_primary_main_miragliano_5	nag_nagashi_guard
2207966	nag_outpost_primary_main_miragliano_5	nag_nagashi_guard_halb
2207967	nag_outpost_primary_main_miragliano_5	nag_nagashi_guard_halb
2207968	nag_outpost_primary_main_miragliano_5	nag_bone_golems
2207969	nag_outpost_primary_main_miragliano_5	nag_bone_golems
2207970	nag_outpost_primary_main_miragliano_5	nag_vanilla_tmb_inf_skeleton_archers_0
2207971	nag_outpost_primary_main_miragliano_5	nag_vanilla_tmb_inf_skeleton_archers_0
2207972	nag_outpost_primary_main_miragliano_5	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207973	nag_outpost_primary_main_miragliano_5	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207974	nag_outpost_primary_main_miragliano_5	nag_vanilla_tmb_inf_skeleton_warriors_0
2207975	nag_outpost_primary_main_miragliano_5	nag_vanilla_tmb_inf_skeleton_warriors_0
2207976	nag_outpost_primary_main_miragliano_5	nag_vanilla_vmp_inf_cairn_wraiths
2207977	nag_outpost_primary_main_miragliano_5	nag_carrion_riders
2207978	nag_outpost_primary_main_miragliano_5	nag_carrion_riders
2207979	nag_outpost_primary_main_miragliano_5	nag_bone_thrower
2207980	nag_outpost_primary_main_miragliano_5	nag_bone_thrower
2207981	nag_outpost_primary_main_miragliano_5	nag_vanilla_tmb_mon_ushabti_1
2207982	nag_outpost_primary_main_miragliano_5	nag_vanilla_tmb_mon_ushabti_1
2207984	nag_outpost_primary_main_miragliano_5	nag_morghasts
2207985	nag_outpost_primary_main_naggarond_1	nag_nagashi_guard
2207986	nag_outpost_primary_main_naggarond_1	nag_nagashi_guard
2207987	nag_outpost_primary_main_naggarond_1	nag_bone_golems
2207988	nag_outpost_primary_main_naggarond_1	nag_vanilla_tmb_inf_skeleton_archers_0
2207989	nag_outpost_primary_main_naggarond_1	nag_vanilla_tmb_inf_skeleton_archers_0
2207990	nag_outpost_primary_main_naggarond_1	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207991	nag_outpost_primary_main_naggarond_1	nag_vanilla_tmb_inf_skeleton_spearmen_0
2207992	nag_outpost_primary_main_naggarond_1	nag_vanilla_tmb_inf_skeleton_warriors_0
2207993	nag_outpost_primary_main_naggarond_1	nag_vanilla_tmb_inf_skeleton_warriors_0
2207994	nag_outpost_primary_main_naggarond_1	nag_vanilla_vmp_inf_cairn_wraiths
2207995	nag_outpost_primary_main_naggarond_1	nag_vanilla_vmp_mon_fell_bats
2207996	nag_outpost_primary_main_naggarond_1	nag_vanilla_vmp_mon_fell_bats
2207997	nag_outpost_primary_main_naggarond_2	nag_nagashi_guard
2207998	nag_outpost_primary_main_naggarond_2	nag_nagashi_guard
2207999	nag_outpost_primary_main_naggarond_2	nag_bone_golems
2208000	nag_outpost_primary_main_naggarond_2	nag_vanilla_tmb_inf_skeleton_archers_0
2208001	nag_outpost_primary_main_naggarond_2	nag_vanilla_tmb_inf_skeleton_archers_0
2208002	nag_outpost_primary_main_naggarond_2	nag_vanilla_tmb_inf_skeleton_spearmen_0
2208003	nag_outpost_primary_main_naggarond_2	nag_vanilla_tmb_inf_skeleton_spearmen_0
2208004	nag_outpost_primary_main_naggarond_2	nag_vanilla_tmb_inf_skeleton_warriors_0
2208005	nag_outpost_primary_main_naggarond_2	nag_vanilla_tmb_inf_skeleton_warriors_0
2208006	nag_outpost_primary_main_naggarond_2	nag_vanilla_vmp_inf_cairn_wraiths
2208007	nag_outpost_primary_main_naggarond_2	nag_vanilla_vmp_mon_fell_bats
2208008	nag_outpost_primary_main_naggarond_2	nag_vanilla_vmp_mon_fell_bats
2208009	nag_outpost_primary_main_naggarond_2	nag_bone_thrower
2208010	nag_outpost_primary_main_naggarond_2	nag_bone_thrower
2208011	nag_outpost_primary_main_naggarond_3	nag_nagashi_guard
2208012	nag_outpost_primary_main_naggarond_3	nag_nagashi_guard
2208013	nag_outpost_primary_main_naggarond_3	nag_bone_golems
2208014	nag_outpost_primary_main_naggarond_3	nag_vanilla_tmb_inf_skeleton_archers_0
2208015	nag_outpost_primary_main_naggarond_3	nag_vanilla_tmb_inf_skeleton_archers_0
2208016	nag_outpost_primary_main_naggarond_3	nag_vanilla_tmb_inf_skeleton_spearmen_0
2208017	nag_outpost_primary_main_naggarond_3	nag_vanilla_tmb_inf_skeleton_spearmen_0
2208018	nag_outpost_primary_main_naggarond_3	nag_vanilla_tmb_inf_skeleton_warriors_0
2208019	nag_outpost_primary_main_naggarond_3	nag_vanilla_tmb_inf_skeleton_warriors_0
2208020	nag_outpost_primary_main_naggarond_3	nag_vanilla_tmb_inf_skeleton_warriors_0
2208021	nag_outpost_primary_main_naggarond_3	nag_vanilla_tmb_inf_skeleton_warriors_0
2208022	nag_outpost_primary_main_naggarond_3	nag_vanilla_vmp_inf_cairn_wraiths
2208023	nag_outpost_primary_main_naggarond_3	nag_vanilla_vmp_mon_fell_bats
2208024	nag_outpost_primary_main_naggarond_3	nag_vanilla_vmp_mon_fell_bats
2208025	nag_outpost_primary_main_naggarond_3	nag_bone_thrower
2208026	nag_outpost_primary_main_naggarond_3	nag_bone_thrower
2208027	nag_outpost_primary_main_naggarond_3	nag_vanilla_tmb_mon_ushabti_0
2208028	nag_outpost_primary_main_naggarond_3	nag_vanilla_tmb_mon_ushabti_0
2208029	nag_outpost_primary_main_naggarond_4	nag_nagashi_guard
2208030	nag_outpost_primary_main_naggarond_4	nag_nagashi_guard
2208031	nag_outpost_primary_main_naggarond_4	nag_nagashi_guard_halb
2208032	nag_outpost_primary_main_naggarond_4	nag_nagashi_guard_halb
2208033	nag_outpost_primary_main_naggarond_4	nag_bone_golems
2208034	nag_outpost_primary_main_naggarond_4	nag_bone_golems
2208035	nag_outpost_primary_main_naggarond_4	nag_vanilla_tmb_inf_skeleton_archers_0
2208036	nag_outpost_primary_main_naggarond_4	nag_vanilla_tmb_inf_skeleton_archers_0
2208037	nag_outpost_primary_main_naggarond_4	nag_vanilla_tmb_inf_skeleton_spearmen_0
2208038	nag_outpost_primary_main_naggarond_4	nag_vanilla_tmb_inf_skeleton_spearmen_0
2208039	nag_outpost_primary_main_naggarond_4	nag_vanilla_tmb_inf_skeleton_warriors_0
2208040	nag_outpost_primary_main_naggarond_4	nag_vanilla_tmb_inf_skeleton_warriors_0
2208041	nag_outpost_primary_main_naggarond_4	nag_vanilla_vmp_inf_cairn_wraiths
2208042	nag_outpost_primary_main_naggarond_4	nag_vanilla_vmp_mon_fell_bats
2208043	nag_outpost_primary_main_naggarond_4	nag_vanilla_vmp_mon_fell_bats
2208044	nag_outpost_primary_main_naggarond_4	nag_bone_thrower
2208045	nag_outpost_primary_main_naggarond_4	nag_bone_thrower
2208046	nag_outpost_primary_main_naggarond_4	nag_vanilla_tmb_mon_ushabti_0
2208047	nag_outpost_primary_main_naggarond_4	nag_vanilla_tmb_mon_ushabti_0
2208048	nag_outpost_primary_main_naggarond_4	nag_vanilla_tmb_mon_ushabti_1
2208050	nag_outpost_primary_main_naggarond_5	nag_nagashi_guard
2208051	nag_outpost_primary_main_naggarond_5	nag_nagashi_guard
2208052	nag_outpost_primary_main_naggarond_5	nag_nagashi_guard_halb
2208053	nag_outpost_primary_main_naggarond_5	nag_nagashi_guard_halb
2208054	nag_outpost_primary_main_naggarond_5	nag_bone_golems
2208055	nag_outpost_primary_main_naggarond_5	nag_bone_golems
2208056	nag_outpost_primary_main_naggarond_5	nag_vanilla_tmb_inf_skeleton_archers_0
2208057	nag_outpost_primary_main_naggarond_5	nag_vanilla_tmb_inf_skeleton_archers_0
2208058	nag_outpost_primary_main_naggarond_5	nag_vanilla_tmb_inf_skeleton_spearmen_0
2208059	nag_outpost_primary_main_naggarond_5	nag_vanilla_tmb_inf_skeleton_spearmen_0
2208060	nag_outpost_primary_main_naggarond_5	nag_vanilla_tmb_inf_skeleton_warriors_0
2208061	nag_outpost_primary_main_naggarond_5	nag_vanilla_tmb_inf_skeleton_warriors_0
2208062	nag_outpost_primary_main_naggarond_5	nag_vanilla_vmp_inf_cairn_wraiths
2208063	nag_outpost_primary_main_naggarond_5	nag_carrion_riders
2208064	nag_outpost_primary_main_naggarond_5	nag_carrion_riders
2208065	nag_outpost_primary_main_naggarond_5	nag_bone_thrower
2208066	nag_outpost_primary_main_naggarond_5	nag_bone_thrower
2208067	nag_outpost_primary_main_naggarond_5	nag_vanilla_tmb_mon_ushabti_1
2208068	nag_outpost_primary_main_naggarond_5	nag_vanilla_tmb_mon_ushabti_1
2208070	nag_outpost_primary_main_naggarond_5	nag_morghasts
2208071	nag_outpost_primary_main_pyramid_of_nagash_1	nag_nagashi_guard
2208072	nag_outpost_primary_main_pyramid_of_nagash_1	nag_nagashi_guard
2208073	nag_outpost_primary_main_pyramid_of_nagash_1	nag_bone_golems
2208074	nag_outpost_primary_main_pyramid_of_nagash_1	nag_vanilla_tmb_inf_skeleton_archers_0
2208075	nag_outpost_primary_main_pyramid_of_nagash_1	nag_vanilla_tmb_inf_skeleton_archers_0
2208076	nag_outpost_primary_main_pyramid_of_nagash_1	nag_vanilla_tmb_inf_skeleton_spearmen_0
2208077	nag_outpost_primary_main_pyramid_of_nagash_1	nag_vanilla_tmb_inf_skeleton_spearmen_0
2208078	nag_outpost_primary_main_pyramid_of_nagash_1	nag_vanilla_tmb_inf_skeleton_warriors_0
2208079	nag_outpost_primary_main_pyramid_of_nagash_1	nag_vanilla_tmb_inf_skeleton_warriors_0
2208080	nag_outpost_primary_main_pyramid_of_nagash_1	nag_vanilla_vmp_inf_cairn_wraiths
2208081	nag_outpost_primary_main_pyramid_of_nagash_1	nag_vanilla_vmp_mon_fell_bats
2208082	nag_outpost_primary_main_pyramid_of_nagash_1	nag_vanilla_vmp_mon_fell_bats
2208083	nag_outpost_primary_main_pyramid_of_nagash_2	nag_nagashi_guard
2208084	nag_outpost_primary_main_pyramid_of_nagash_2	nag_nagashi_guard
2208085	nag_outpost_primary_main_pyramid_of_nagash_2	nag_bone_golems
2208086	nag_outpost_primary_main_pyramid_of_nagash_2	nag_vanilla_tmb_inf_skeleton_archers_0
2208087	nag_outpost_primary_main_pyramid_of_nagash_2	nag_vanilla_tmb_inf_skeleton_archers_0
2208088	nag_outpost_primary_main_pyramid_of_nagash_2	nag_vanilla_tmb_inf_skeleton_spearmen_0
2208089	nag_outpost_primary_main_pyramid_of_nagash_2	nag_vanilla_tmb_inf_skeleton_spearmen_0
2208090	nag_outpost_primary_main_pyramid_of_nagash_2	nag_vanilla_tmb_inf_skeleton_warriors_0
2208091	nag_outpost_primary_main_pyramid_of_nagash_2	nag_vanilla_tmb_inf_skeleton_warriors_0
2208092	nag_outpost_primary_main_pyramid_of_nagash_2	nag_vanilla_vmp_inf_cairn_wraiths
2208093	nag_outpost_primary_main_pyramid_of_nagash_2	nag_vanilla_vmp_mon_fell_bats
2208094	nag_outpost_primary_main_pyramid_of_nagash_2	nag_vanilla_vmp_mon_fell_bats
2208095	nag_outpost_primary_main_pyramid_of_nagash_2	nag_bone_thrower
2208096	nag_outpost_primary_main_pyramid_of_nagash_2	nag_bone_thrower
2208097	nag_outpost_primary_main_pyramid_of_nagash_3	nag_nagashi_guard
2208098	nag_outpost_primary_main_pyramid_of_nagash_3	nag_nagashi_guard
2208099	nag_outpost_primary_main_pyramid_of_nagash_3	nag_bone_golems
2208100	nag_outpost_primary_main_pyramid_of_nagash_3	nag_vanilla_tmb_inf_skeleton_archers_0
2208101	nag_outpost_primary_main_pyramid_of_nagash_3	nag_vanilla_tmb_inf_skeleton_archers_0
2208102	nag_outpost_primary_main_pyramid_of_nagash_3	nag_vanilla_tmb_inf_skeleton_spearmen_0
2208103	nag_outpost_primary_main_pyramid_of_nagash_3	nag_vanilla_tmb_inf_skeleton_spearmen_0
2208104	nag_outpost_primary_main_pyramid_of_nagash_3	nag_vanilla_tmb_inf_skeleton_warriors_0
2208105	nag_outpost_primary_main_pyramid_of_nagash_3	nag_vanilla_tmb_inf_skeleton_warriors_0
2208106	nag_outpost_primary_main_pyramid_of_nagash_3	nag_vanilla_tmb_inf_skeleton_warriors_0
2208107	nag_outpost_primary_main_pyramid_of_nagash_3	nag_vanilla_tmb_inf_skeleton_warriors_0
2208108	nag_outpost_primary_main_pyramid_of_nagash_3	nag_vanilla_vmp_inf_cairn_wraiths
2208109	nag_outpost_primary_main_pyramid_of_nagash_3	nag_vanilla_vmp_mon_fell_bats
2208110	nag_outpost_primary_main_pyramid_of_nagash_3	nag_vanilla_vmp_mon_fell_bats
2208111	nag_outpost_primary_main_pyramid_of_nagash_3	nag_bone_thrower
2208112	nag_outpost_primary_main_pyramid_of_nagash_3	nag_bone_thrower
2208113	nag_outpost_primary_main_pyramid_of_nagash_3	nag_vanilla_tmb_mon_ushabti_0
2208114	nag_outpost_primary_main_pyramid_of_nagash_3	nag_vanilla_tmb_mon_ushabti_0
2208115	nag_outpost_primary_main_pyramid_of_nagash_4	nag_nagashi_guard
2208116	nag_outpost_primary_main_pyramid_of_nagash_4	nag_nagashi_guard
2208117	nag_outpost_primary_main_pyramid_of_nagash_4	nag_nagashi_guard_halb
2208118	nag_outpost_primary_main_pyramid_of_nagash_4	nag_nagashi_guard_halb
2208119	nag_outpost_primary_main_pyramid_of_nagash_4	nag_bone_golems
2208120	nag_outpost_primary_main_pyramid_of_nagash_4	nag_bone_golems
2208121	nag_outpost_primary_main_pyramid_of_nagash_4	nag_vanilla_tmb_inf_skeleton_archers_0
2208122	nag_outpost_primary_main_pyramid_of_nagash_4	nag_vanilla_tmb_inf_skeleton_archers_0
2208123	nag_outpost_primary_main_pyramid_of_nagash_4	nag_vanilla_tmb_inf_skeleton_spearmen_0
2208124	nag_outpost_primary_main_pyramid_of_nagash_4	nag_vanilla_tmb_inf_skeleton_spearmen_0
2208125	nag_outpost_primary_main_pyramid_of_nagash_4	nag_vanilla_tmb_inf_skeleton_warriors_0
2208126	nag_outpost_primary_main_pyramid_of_nagash_4	nag_vanilla_tmb_inf_skeleton_warriors_0
2208127	nag_outpost_primary_main_pyramid_of_nagash_4	nag_vanilla_vmp_inf_cairn_wraiths
2208128	nag_outpost_primary_main_pyramid_of_nagash_4	nag_vanilla_vmp_mon_fell_bats
2208129	nag_outpost_primary_main_pyramid_of_nagash_4	nag_vanilla_vmp_mon_fell_bats
2208130	nag_outpost_primary_main_pyramid_of_nagash_4	nag_bone_thrower
2208131	nag_outpost_primary_main_pyramid_of_nagash_4	nag_bone_thrower
2208132	nag_outpost_primary_main_pyramid_of_nagash_4	nag_vanilla_tmb_mon_ushabti_0
2208133	nag_outpost_primary_main_pyramid_of_nagash_4	nag_vanilla_tmb_mon_ushabti_0
2208134	nag_outpost_primary_main_pyramid_of_nagash_4	nag_vanilla_tmb_mon_ushabti_1
2208136	nag_outpost_primary_main_pyramid_of_nagash_5	nag_nagashi_guard
2208137	nag_outpost_primary_main_pyramid_of_nagash_5	nag_nagashi_guard
2208138	nag_outpost_primary_main_pyramid_of_nagash_5	nag_nagashi_guard_halb
2208139	nag_outpost_primary_main_pyramid_of_nagash_5	nag_nagashi_guard_halb
2208140	nag_outpost_primary_main_pyramid_of_nagash_5	nag_bone_golems
2208141	nag_outpost_primary_main_pyramid_of_nagash_5	nag_bone_golems
2208142	nag_outpost_primary_main_pyramid_of_nagash_5	nag_vanilla_tmb_inf_skeleton_archers_0
2208143	nag_outpost_primary_main_pyramid_of_nagash_5	nag_vanilla_tmb_inf_skeleton_archers_0
2208144	nag_outpost_primary_main_pyramid_of_nagash_5	nag_vanilla_tmb_inf_skeleton_spearmen_0
2208145	nag_outpost_primary_main_pyramid_of_nagash_5	nag_vanilla_tmb_inf_skeleton_spearmen_0
2208146	nag_outpost_primary_main_pyramid_of_nagash_5	nag_vanilla_tmb_inf_skeleton_warriors_0
2208147	nag_outpost_primary_main_pyramid_of_nagash_5	nag_vanilla_tmb_inf_skeleton_warriors_0
2208148	nag_outpost_primary_main_pyramid_of_nagash_5	nag_vanilla_vmp_inf_cairn_wraiths
2208149	nag_outpost_primary_main_pyramid_of_nagash_5	nag_carrion_riders
2208150	nag_outpost_primary_main_pyramid_of_nagash_5	nag_carrion_riders
2208151	nag_outpost_primary_main_pyramid_of_nagash_5	nag_bone_thrower
2208152	nag_outpost_primary_main_pyramid_of_nagash_5	nag_bone_thrower
2208153	nag_outpost_primary_main_pyramid_of_nagash_5	nag_vanilla_tmb_mon_ushabti_1
2208154	nag_outpost_primary_main_pyramid_of_nagash_5	nag_vanilla_tmb_mon_ushabti_1
2208156	nag_outpost_primary_main_pyramid_of_nagash_5	nag_morghasts
2208157	nag_outpost_primary_main_massif_orcal_1	nag_nagashi_guard
2208158	nag_outpost_primary_main_massif_orcal_1	nag_nagashi_guard
2208159	nag_outpost_primary_main_massif_orcal_1	nag_bone_golems
2208160	nag_outpost_primary_main_massif_orcal_1	nag_vanilla_tmb_inf_skeleton_archers_0
2208161	nag_outpost_primary_main_massif_orcal_1	nag_vanilla_tmb_inf_skeleton_archers_0
2208162	nag_outpost_primary_main_massif_orcal_1	nag_vanilla_tmb_inf_skeleton_spearmen_0
