id	mission_key	option_key	value
358378	nag_declare_war_dwf	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
358379	nag_declare_war_dwf	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
358380	nag_declare_war_dwf	GEN_CND_DIPLOMACY_AVAILABLE	
358381	nag_declare_war_dwf	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
358382	nag_declare_war_dwf	GEN_CND_NOT_WAR	
358383	nag_declare_war_dwf	VAR_MISSION_LENGTH_MIN	4
358384	nag_declare_war_dwf	CND_CULTURE	nag_nagash
358385	nag_declare_war_dwf	VAR_MISSION_LENGTH_MOD_EASY	2.0
358386	nag_declare_war_dwf	CND_CAMPAIGN	main_warhammer
358387	nag_declare_war_dwf	CND_FIRST_ROUND	4
358388	nag_declare_war_dwf	GEN_CND_NOT_DEFENSIVE_ALLIED	
358389	nag_declare_war_dwf	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
358390	nag_declare_war_dwf	GEN_CND_NOT_MILITARY_ALLIED	
358391	nag_declare_war_dwf	VAR_MISSION_LENGTH_MOD_HARD	1.2
358392	nag_declare_war_dwf	VAR_MISSION_LENGTH_MAX	8
358393	nag_declare_war_dwf	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
358394	nag_declare_war_dwf	VAR_CHANCE	50
358395	nag_declare_war_emp	GEN_CND_NOT_WAR	
358396	nag_declare_war_emp	GEN_CND_SUBCULTURE	wh_main_sc_emp_empire
358397	nag_declare_war_emp	CND_MAX_FACTION_NEIGHBOUR_WAR	1
358398	nag_declare_war_emp	GEN_CND_FACTION_NEIGHBOURS	
358399	nag_declare_war_emp	VAR_MISSION_LENGTH_MAX	8
358400	nag_declare_war_emp	VAR_MISSION_LENGTH_MOD_HARD	1.2
358401	nag_declare_war_emp	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
358402	nag_declare_war_emp	VAR_CHANCE	50
358403	nag_declare_war_emp	CND_CULTURE	nag_nagash
358404	nag_declare_war_emp	GEN_CND_MAX_DIPLOMATIC_RELATION	0
358405	nag_declare_war_emp	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
358406	nag_declare_war_emp	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
358407	nag_declare_war_emp	GEN_TARGET_FACTION	
358408	nag_declare_war_emp	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
358409	nag_declare_war_emp	CND_CAMPAIGN	main_warhammer
358410	nag_declare_war_emp	CND_ROUNDS_UNTIL_NEXT	24
358411	nag_declare_war_emp	GEN_CND_NOT_DEFENSIVE_ALLIED	
358412	nag_declare_war_emp	GEN_CND_DIPLOMACY_AVAILABLE	
358413	nag_declare_war_emp	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
358414	nag_declare_war_emp	GEN_CND_NOT_MILITARY_ALLIED	
358415	nag_declare_war_emp	VAR_MISSION_LENGTH_MOD_EASY	2.0
358416	nag_declare_war_emp	VAR_MISSION_LENGTH_MIN	4
358417	nag_declare_war_emp	CND_FIRST_ROUND	4
358418	nag_declare_war_grn	GEN_CND_NOT_WAR	
358419	nag_declare_war_grn	GEN_CND_NOT_MILITARY_ALLIED	
358420	nag_declare_war_grn	CND_MAX_FACTION_NEIGHBOUR_WAR	1
358421	nag_declare_war_grn	VAR_MISSION_LENGTH_MIN	4
358422	nag_declare_war_grn	GEN_CND_FACTION_NEIGHBOURS	
358423	nag_declare_war_grn	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
358424	nag_declare_war_grn	GEN_CND_SUBCULTURE	wh_main_sc_grn_greenskins
358425	nag_declare_war_grn	CND_ROUNDS_UNTIL_NEXT	24
358426	nag_declare_war_grn	CND_CAMPAIGN	main_warhammer
358427	nag_declare_war_grn	CND_CULTURE	nag_nagash
358428	nag_declare_war_grn	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
358429	nag_declare_war_grn	GEN_CND_DIPLOMACY_AVAILABLE	
358430	nag_declare_war_grn	CND_FIRST_ROUND	4
358431	nag_declare_war_grn	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
358432	nag_declare_war_grn	VAR_CHANCE	50
358433	nag_declare_war_grn	VAR_MISSION_LENGTH_MOD_HARD	1.2
358434	nag_declare_war_grn	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
358435	nag_declare_war_grn	VAR_MISSION_LENGTH_MAX	8
358436	nag_declare_war_grn	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
358437	nag_declare_war_grn	VAR_MISSION_LENGTH_MOD_EASY	2.0
358438	nag_declare_war_grn	GEN_CND_NOT_DEFENSIVE_ALLIED	
358439	nag_declare_war_grn	GEN_TARGET_FACTION	
358440	nag_declare_war_grn	GEN_CND_MAX_DIPLOMATIC_RELATION	0
358441	nag_declare_war_hef	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
358442	nag_declare_war_hef	GEN_CND_NOT_DEFENSIVE_ALLIED	
358443	nag_declare_war_hef	GEN_CND_NOT_MILITARY_ALLIED	
358444	nag_declare_war_hef	VAR_CHANCE	50
358445	nag_declare_war_hef	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
358446	nag_declare_war_hef	GEN_CND_FACTION_NEIGHBOURS	
358447	nag_declare_war_hef	GEN_CND_DIPLOMACY_AVAILABLE	
358448	nag_declare_war_hef	VAR_MISSION_LENGTH_MOD_EASY	2.0
358449	nag_declare_war_hef	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
358450	nag_declare_war_hef	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
358451	nag_declare_war_hef	GEN_CND_NOT_WAR	
358452	nag_declare_war_hef	CND_ROUNDS_UNTIL_NEXT	24
358453	nag_declare_war_hef	GEN_CND_MAX_DIPLOMATIC_RELATION	0
358454	nag_declare_war_hef	CND_CAMPAIGN	main_warhammer
358455	nag_declare_war_hef	VAR_MISSION_LENGTH_MOD_HARD	1.2
358456	nag_declare_war_hef	GEN_TARGET_FACTION	
358457	nag_declare_war_hef	GEN_CND_SUBCULTURE	wh2_main_sc_hef_high_elves
358458	nag_declare_war_hef	CND_FIRST_ROUND	4
358459	nag_declare_war_hef	CND_CULTURE	nag_nagash
358460	nag_declare_war_hef	VAR_MISSION_LENGTH_MAX	8
358461	nag_declare_war_hef	VAR_MISSION_LENGTH_MIN	4
358462	nag_declare_war_hef	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
358463	nag_declare_war_hef	CND_MAX_FACTION_NEIGHBOUR_WAR	1
358464	nag_declare_war_lzd	GEN_TARGET_FACTION	
358465	nag_declare_war_lzd	GEN_CND_NOT_DEFENSIVE_ALLIED	
358466	nag_declare_war_lzd	VAR_MISSION_LENGTH_MIN	4
358467	nag_declare_war_lzd	GEN_CND_MAX_DIPLOMATIC_RELATION	0
358468	nag_declare_war_lzd	GEN_CND_NOT_MILITARY_ALLIED	
358469	nag_declare_war_lzd	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
358470	nag_declare_war_lzd	GEN_CND_DIPLOMACY_AVAILABLE	
358471	nag_declare_war_lzd	VAR_MISSION_LENGTH_MOD_EASY	2.0
358472	nag_declare_war_lzd	CND_ROUNDS_UNTIL_NEXT	24
358473	nag_declare_war_lzd	VAR_MISSION_LENGTH_MOD_HARD	1.2
358474	nag_declare_war_lzd	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
358475	nag_declare_war_lzd	CND_CULTURE	nag_nagash
358476	nag_declare_war_lzd	GEN_CND_FACTION_NEIGHBOURS	
358477	nag_declare_war_lzd	GEN_CND_NOT_WAR	
358478	nag_declare_war_lzd	CND_FIRST_ROUND	4
358479	nag_declare_war_lzd	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
358480	nag_declare_war_lzd	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
358481	nag_declare_war_lzd	GEN_CND_SUBCULTURE	wh2_main_sc_lzd_lizardmen
358482	nag_declare_war_lzd	VAR_MISSION_LENGTH_MAX	8
358483	nag_declare_war_lzd	CND_CAMPAIGN	main_warhammer
358484	nag_declare_war_lzd	CND_MAX_FACTION_NEIGHBOUR_WAR	1
358485	nag_declare_war_lzd	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
358486	nag_declare_war_lzd	VAR_CHANCE	50
358487	nag_declare_war_skv	CND_ROUNDS_UNTIL_NEXT	24
358488	nag_declare_war_skv	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
358489	nag_declare_war_skv	GEN_CND_DIPLOMACY_AVAILABLE	
358490	nag_declare_war_skv	GEN_CND_MAX_DIPLOMATIC_RELATION	0
358491	nag_declare_war_skv	GEN_CND_NOT_WAR	
358492	nag_declare_war_skv	GEN_CND_NOT_MILITARY_ALLIED	
358493	nag_declare_war_skv	VAR_MISSION_LENGTH_MIN	4
358494	nag_declare_war_skv	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
358495	nag_declare_war_skv	VAR_MISSION_LENGTH_MOD_HARD	1.2
358496	nag_declare_war_skv	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
358497	nag_declare_war_skv	VAR_MISSION_LENGTH_MAX	8
358498	nag_declare_war_skv	CND_CULTURE	nag_nagash
358499	nag_declare_war_skv	CND_MAX_FACTION_NEIGHBOUR_WAR	1
358500	nag_declare_war_skv	GEN_CND_FACTION_NEIGHBOURS	
358501	nag_declare_war_skv	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
358502	nag_declare_war_skv	CND_CAMPAIGN	main_warhammer
358503	nag_declare_war_skv	CND_FIRST_ROUND	4
358504	nag_declare_war_skv	GEN_TARGET_FACTION	
358505	nag_declare_war_skv	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
358506	nag_declare_war_skv	VAR_MISSION_LENGTH_MOD_EASY	2.0
358507	nag_declare_war_skv	GEN_CND_NOT_DEFENSIVE_ALLIED	
358508	nag_declare_war_skv	GEN_CND_SUBCULTURE	wh2_main_sc_skv_skaven
358509	nag_declare_war_skv	VAR_CHANCE	50
358510	nag_declare_war_tmb	GEN_CND_NOT_WAR	
358511	nag_declare_war_tmb	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
358512	nag_declare_war_tmb	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
358513	nag_declare_war_tmb	VAR_MISSION_LENGTH_MIN	4
358514	nag_declare_war_tmb	VAR_CHANCE	50
358515	nag_declare_war_tmb	CND_CAMPAIGN	main_warhammer
358516	nag_declare_war_tmb	GEN_CND_NOT_MILITARY_ALLIED	
358517	nag_declare_war_tmb	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
358518	nag_declare_war_tmb	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
358519	nag_declare_war_tmb	CND_ROUNDS_UNTIL_NEXT	24
358520	nag_declare_war_tmb	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
358521	nag_declare_war_tmb	CND_CULTURE	nag_nagash
358522	nag_declare_war_tmb	GEN_CND_NOT_DEFENSIVE_ALLIED	
358523	nag_declare_war_tmb	GEN_CND_MAX_DIPLOMATIC_RELATION	0
358524	nag_declare_war_tmb	VAR_MISSION_LENGTH_MOD_EASY	2.0
358525	nag_declare_war_tmb	GEN_CND_DIPLOMACY_AVAILABLE	
358526	nag_declare_war_tmb	CND_MAX_FACTION_NEIGHBOUR_WAR	1
358527	nag_declare_war_tmb	CND_FIRST_ROUND	4
358528	nag_declare_war_tmb	GEN_CND_FACTION_NEIGHBOURS	
358529	nag_declare_war_tmb	GEN_TARGET_FACTION	
358530	nag_declare_war_tmb	GEN_CND_SUBCULTURE	wh2_dlc09_sc_tmb_tomb_kings
358531	nag_declare_war_tmb	VAR_MISSION_LENGTH_MAX	8
358532	nag_declare_war_tmb	VAR_MISSION_LENGTH_MOD_HARD	1.2
358533	nag_declare_war_vmp	GEN_CND_SUBCULTURE	wh_main_sc_vmp_vampire_counts
358534	nag_declare_war_vmp	VAR_MISSION_LENGTH_MOD_EASY	2.0
358535	nag_declare_war_vmp	VAR_MISSION_LENGTH_MIN	4
358536	nag_declare_war_vmp	GEN_CND_NOT_WAR	
358537	nag_declare_war_vmp	VAR_MISSION_LENGTH_MAX	8
358538	nag_declare_war_vmp	GEN_CND_DIPLOMACY_AVAILABLE	
358539	nag_declare_war_vmp	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
358540	nag_declare_war_vmp	VAR_CHANCE	50
358541	nag_declare_war_vmp	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
358542	nag_declare_war_vmp	VAR_MISSION_LENGTH_MOD_HARD	1.2
358543	nag_declare_war_vmp	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
358544	nag_declare_war_vmp	CND_ROUNDS_UNTIL_NEXT	24
358545	nag_declare_war_vmp	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
358546	nag_declare_war_vmp	CND_CULTURE	nag_nagash
358547	nag_declare_war_vmp	GEN_CND_MAX_DIPLOMATIC_RELATION	0
358548	nag_declare_war_vmp	GEN_CND_FACTION_NEIGHBOURS	
358549	nag_declare_war_vmp	GEN_CND_NOT_DEFENSIVE_ALLIED	
358550	nag_declare_war_vmp	GEN_TARGET_FACTION	
358551	nag_declare_war_vmp	GEN_CND_NOT_MILITARY_ALLIED	
358552	nag_declare_war_vmp	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
358553	nag_declare_war_vmp	CND_CAMPAIGN	main_warhammer
358554	nag_declare_war_vmp	CND_MAX_FACTION_NEIGHBOUR_WAR	1
358555	nag_declare_war_vmp	CND_FIRST_ROUND	4
358556	nag_declare_war_wef	GEN_CND_SUBCULTURE	wh_dlc05_sc_wef_wood_elves
358557	nag_declare_war_wef	CND_FIRST_ROUND	4
358558	nag_declare_war_wef	VAR_MISSION_LENGTH_MOD_HARD	1.2
358559	nag_declare_war_wef	GEN_TARGET_FACTION	
358560	nag_declare_war_wef	GEN_CND_NOT_DEFENSIVE_ALLIED	
358561	nag_declare_war_wef	GEN_CND_FACTION_NEIGHBOURS	
358562	nag_declare_war_wef	VAR_MISSION_LENGTH_MOD_EASY	2.0
358563	nag_declare_war_wef	CND_MAX_FACTION_NEIGHBOUR_WAR	1
358564	nag_declare_war_wef	VAR_MISSION_LENGTH_MIN	4
358565	nag_declare_war_wef	GEN_CND_NOT_WAR	
358566	nag_declare_war_wef	GEN_CND_NOT_MILITARY_ALLIED	
358567	nag_declare_war_wef	VAR_MISSION_LENGTH_MAX	8
358568	nag_declare_war_wef	VAR_CHANCE	50
358569	nag_declare_war_wef	VAR_MISSION_LENGTH_ADDITIONAL_MAX	2
358570	nag_declare_war_wef	CND_CULTURE	nag_nagash
358571	nag_declare_war_wef	GEN_CND_DIPLOMACY_AVAILABLE	
358572	nag_declare_war_wef	GEN_CND_MAX_DIPLOMATIC_RELATION	0
358573	nag_declare_war_wef	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
358574	nag_declare_war_wef	CND_ROUNDS_UNTIL_NEXT	24
358575	nag_declare_war_wef	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
358576	nag_declare_war_wef	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
358577	nag_declare_war_wef	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
358578	nag_declare_war_wef	CND_CAMPAIGN	main_warhammer
358579	nag_diplomatic_assassinate_character	VAR_OBJECTIVE_ENEMY_OF_FACTION	
358580	nag_diplomatic_assassinate_character	CND_ROUNDS_UNTIL_NEXT	10
358581	nag_diplomatic_assassinate_character	CND_CULTURE	nag_nagash
358582	nag_diplomatic_assassinate_character	CND_CAMPAIGN	main_warhammer
358583	nag_diplomatic_assassinate_character	VAR_MISSION_LENGTH_MOD_HARD	1.2
358584	nag_diplomatic_assassinate_character	GEN_CND_NOT_WAR	
358585	nag_diplomatic_assassinate_character	VAR_CHANCE	25
358586	nag_diplomatic_assassinate_character	GEN_TARGET_FACTION	
358587	nag_diplomatic_assassinate_character	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
358588	nag_diplomatic_assassinate_character	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
358589	nag_diplomatic_assassinate_character	GEN_CND_SUBCULTURE	nag_nagash
358590	nag_diplomatic_assassinate_character	GEN_CND_NOT_HUMAN	
358591	nag_diplomatic_assassinate_character	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
358592	nag_diplomatic_assassinate_character	GEN_CND_HAS_ENEMIES	
358593	nag_diplomatic_assassinate_character	VAR_MISSION_LENGTH_MIN	10
358594	nag_diplomatic_assassinate_character	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	5
358595	nag_diplomatic_assassinate_character	CND_FIRST_ROUND	4
358596	nag_diplomatic_assassinate_character	VAR_MISSION_LENGTH_MOD_EASY	2.0
358597	nag_diplomatic_assassinate_character	VAR_MISSION_LENGTH_MAX	16
358598	nag_diplomatic_assassinate_character	GEN_CND_DIPLOMACY_AVAILABLE	
358599	nag_diplomatic_assassinate_character	CND_HAS_AGENT	champion;dignitary;engineer;minister;runesmith;spy;wizard
358600	nag_diplomatic_assassinate_character	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
358601	nag_diplomatic_capture_region	GEN_CND_DIPLOMACY_AVAILABLE	
358602	nag_diplomatic_capture_region	GEN_CND_NOT_WAR	
358603	nag_diplomatic_capture_region	VAR_MISSION_LENGTH_MOD_EASY	2.0
358604	nag_diplomatic_capture_region	GEN_TARGET_FACTION	
358605	nag_diplomatic_capture_region	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
358606	nag_diplomatic_capture_region	VAR_OBJECTIVE_ENEMY_OF_FACTION	
358607	nag_diplomatic_capture_region	CND_FIRST_ROUND	4
358608	nag_diplomatic_capture_region	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
358609	nag_diplomatic_capture_region	VAR_MISSION_LENGTH_MAX	16
358610	nag_diplomatic_capture_region	GEN_CND_HAS_ENEMIES_WITH_OCCUPIABLE_REGIONS	
358611	nag_diplomatic_capture_region	CND_ROUNDS_UNTIL_NEXT	10
358612	nag_diplomatic_capture_region	GEN_CND_SUBCULTURE	nag_nagash
358613	nag_diplomatic_capture_region	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	5
358614	nag_diplomatic_capture_region	CND_CULTURE	nag_nagash
358615	nag_diplomatic_capture_region	VAR_CHANCE	25
358616	nag_diplomatic_capture_region	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
358617	nag_diplomatic_capture_region	CND_CAMPAIGN	main_warhammer
358618	nag_diplomatic_capture_region	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
358619	nag_diplomatic_capture_region	VAR_MISSION_LENGTH_MIN	10
358620	nag_diplomatic_capture_region	GEN_CND_HAS_ENEMIES	
358621	nag_diplomatic_capture_region	GEN_CND_NOT_HUMAN	
358622	nag_diplomatic_capture_region	VAR_MISSION_LENGTH_MOD_HARD	1.2
358623	nag_diplomatic_eliminate_character_in_battle	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
358624	nag_diplomatic_eliminate_character_in_battle	CND_FIRST_ROUND	4
358625	nag_diplomatic_eliminate_character_in_battle	VAR_MISSION_LENGTH_MOD_EASY	2.0
358626	nag_diplomatic_eliminate_character_in_battle	GEN_CND_NOT_WAR	
358627	nag_diplomatic_eliminate_character_in_battle	VAR_MISSION_LENGTH_MIN	10
358628	nag_diplomatic_eliminate_character_in_battle	GEN_TARGET_FACTION	
358629	nag_diplomatic_eliminate_character_in_battle	VAR_MISSION_LENGTH_MAX	16
358630	nag_diplomatic_eliminate_character_in_battle	VAR_MISSION_LENGTH_MOD_HARD	1.2
358631	nag_diplomatic_eliminate_character_in_battle	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
358632	nag_diplomatic_eliminate_character_in_battle	VAR_CHANCE	25
358633	nag_diplomatic_eliminate_character_in_battle	VAR_OBJECTIVE_ENEMY_OF_FACTION	
358634	nag_diplomatic_eliminate_character_in_battle	GEN_CND_DIPLOMACY_AVAILABLE	
358635	nag_diplomatic_eliminate_character_in_battle	CND_CULTURE	nag_nagash
358636	nag_diplomatic_eliminate_character_in_battle	CND_CAMPAIGN	main_warhammer
358637	nag_diplomatic_eliminate_character_in_battle	GEN_CND_HAS_ENEMIES	
358638	nag_diplomatic_eliminate_character_in_battle	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
358639	nag_diplomatic_eliminate_character_in_battle	GEN_CND_NOT_HUMAN	
358640	nag_diplomatic_eliminate_character_in_battle	GEN_CND_SUBCULTURE	nag_nagash
358641	nag_diplomatic_eliminate_character_in_battle	CND_ROUNDS_UNTIL_NEXT	10
358642	nag_diplomatic_eliminate_character_in_battle	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	5
358643	nag_diplomatic_eliminate_character_in_battle	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
358644	nag_diplomatic_engage_force	VAR_MISSION_LENGTH_MAX	16
358645	nag_diplomatic_engage_force	GEN_CND_SUBCULTURE	nag_nagash
358646	nag_diplomatic_engage_force	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
358647	nag_diplomatic_engage_force	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	5
358648	nag_diplomatic_engage_force	CND_CAMPAIGN	main_warhammer
358649	nag_diplomatic_engage_force	VAR_CHANCE	25
358650	nag_diplomatic_engage_force	VAR_MISSION_LENGTH_MOD_HARD	1.2
358651	nag_diplomatic_engage_force	VAR_OBJECTIVE_ENEMY_OF_FACTION	
358652	nag_diplomatic_engage_force	VAR_OBJECTIVE_REQUIRES_VICTORY	
358653	nag_diplomatic_engage_force	CND_ROUNDS_UNTIL_NEXT	10
358654	nag_diplomatic_engage_force	GEN_CND_HAS_ENEMIES	
358655	nag_diplomatic_engage_force	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
358656	nag_diplomatic_engage_force	CND_CULTURE	nag_nagash
358657	nag_diplomatic_engage_force	CND_FIRST_ROUND	4
358658	nag_diplomatic_engage_force	GEN_CND_NOT_HUMAN	
358659	nag_diplomatic_engage_force	GEN_TARGET_FACTION	
358660	nag_diplomatic_engage_force	GEN_CND_DIPLOMACY_AVAILABLE	
358661	nag_diplomatic_engage_force	VAR_MISSION_LENGTH_MOD_EASY	2.0
358662	nag_diplomatic_engage_force	VAR_MISSION_LENGTH_MIN	10
358663	nag_diplomatic_engage_force	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
358664	nag_diplomatic_engage_force	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
358665	nag_diplomatic_engage_force	GEN_CND_NOT_WAR	
358666	nag_diplomatic_raid_region	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
358667	nag_diplomatic_raid_region	CND_ROUNDS_UNTIL_NEXT	10
358668	nag_diplomatic_raid_region	GEN_CND_HAS_ENEMIES	
358669	nag_diplomatic_raid_region	VAR_MISSION_LENGTH_MIN	10
358670	nag_diplomatic_raid_region	VAR_MISSION_LENGTH_MAX	16
358671	nag_diplomatic_raid_region	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
358672	nag_diplomatic_raid_region	VAR_CHANCE	25
358673	nag_diplomatic_raid_region	VAR_OBJECTIVE_ENEMY_OF_FACTION	
358674	nag_diplomatic_raid_region	GEN_CND_NOT_WAR	
358675	nag_diplomatic_raid_region	CND_CULTURE	nag_nagash
358676	nag_diplomatic_raid_region	VAR_MISSION_LENGTH_MOD_HARD	1.2
358677	nag_diplomatic_raid_region	CND_CAMPAIGN	main_warhammer
358678	nag_diplomatic_raid_region	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
358679	nag_diplomatic_raid_region	VAR_MISSION_LENGTH_MOD_EASY	2.0
358680	nag_diplomatic_raid_region	GEN_CND_DIPLOMACY_AVAILABLE	
358681	nag_diplomatic_raid_region	GEN_CND_NOT_HUMAN	
358682	nag_diplomatic_raid_region	VAR_OBJECTIVE_NUM_REGIONS	1
358683	nag_diplomatic_raid_region	GEN_TARGET_FACTION	
358684	nag_diplomatic_raid_region	CND_FIRST_ROUND	4
358685	nag_diplomatic_raid_region	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	5
358686	nag_diplomatic_raid_region	GEN_CND_HAS_ENEMIES_WITH_REGIONS	
358687	nag_diplomatic_raid_region	GEN_CND_SUBCULTURE	nag_nagash
358688	nag_diplomatic_raid_region	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
358689	nag_diplomatic_raze_sack_settlement	VAR_MISSION_LENGTH_MOD_NORMAL	1.5
358690	nag_diplomatic_raze_sack_settlement	CND_ROUNDS_UNTIL_NEXT	10
358691	nag_diplomatic_raze_sack_settlement	VAR_MISSION_LENGTH_MOD_VERY_HARD	1.0
358692	nag_diplomatic_raze_sack_settlement	VAR_MISSION_LENGTH_ADDITIONAL_MAX	4
358693	nag_diplomatic_raze_sack_settlement	VAR_MISSION_LENGTH_MAX	16
358694	nag_diplomatic_raze_sack_settlement	GEN_CND_HAS_ENEMIES_WITH_REGIONS	
358695	nag_diplomatic_raze_sack_settlement	GEN_CND_SUBCULTURE	nag_nagash
358696	nag_diplomatic_raze_sack_settlement	GEN_CND_HAS_ENEMIES	
358697	nag_diplomatic_raze_sack_settlement	VAR_OBJECTIVE_ENEMY_OF_FACTION	
358698	nag_diplomatic_raze_sack_settlement	GEN_CND_NOT_HUMAN	
358699	nag_diplomatic_raze_sack_settlement	GEN_CND_DIPLOMACY_AVAILABLE	
358700	nag_diplomatic_raze_sack_settlement	VAR_OBJECTIVE_NUM_REGIONS	1
358701	nag_diplomatic_raze_sack_settlement	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	5
358702	nag_diplomatic_raze_sack_settlement	VAR_MISSION_LENGTH_ADDITIONAL_MIN	0
358703	nag_diplomatic_raze_sack_settlement	VAR_MISSION_LENGTH_MIN	10
358704	nag_diplomatic_raze_sack_settlement	VAR_MISSION_LENGTH_MOD_EASY	2.0
358705	nag_diplomatic_raze_sack_settlement	VAR_CHANCE	25
358706	nag_diplomatic_raze_sack_settlement	CND_FIRST_ROUND	4
358707	nag_diplomatic_raze_sack_settlement	CND_CAMPAIGN	main_warhammer
358708	nag_diplomatic_raze_sack_settlement	VAR_MISSION_LENGTH_MOD_HARD	1.2
358709	nag_diplomatic_raze_sack_settlement	GEN_TARGET_FACTION	
358710	nag_diplomatic_raze_sack_settlement	GEN_CND_NOT_WAR	
358711	nag_diplomatic_raze_sack_settlement	CND_CULTURE	nag_nagash
358712	nag_eliminate_character_in_battle_high_rank_brt	CND_MISSION_TYPE_ROUNDS_UNTIL_NEXT	8
358713	nag_eliminate_character_in_battle_high_rank_brt	GEN_CND_CHARACTER_TYPE	general
358714	nag_eliminate_character_in_battle_high_rank_brt	VAR_MISSION_LENGTH_MIN	4
358715	nag_eliminate_character_in_battle_high_rank_brt	CND_ROUNDS_UNTIL_NEXT	16
358716	nag_eliminate_character_in_battle_high_rank_brt	VAR_MISSION_LENGTH_MOD_HARD	1.2
358717	nag_eliminate_character_in_battle_high_rank_brt	VAR_MISSION_LENGTH_MOD_EASY	2.0
358718	nag_eliminate_character_in_battle_high_rank_brt	VAR_CHANCE	25
358719	nag_eliminate_character_in_battle_high_rank_brt	GEN_TARGET_CHARACTER	
358720	nag_eliminate_character_in_battle_high_rank_brt	CND_FIRST_ROUND	4
358721	nag_eliminate_character_in_battle_high_rank_brt	GEN_CND_SUBCULTURE	wh_main_sc_brt_bretonnia
358722	nag_eliminate_character_in_battle_high_rank_brt	VAR_MISSION_LENGTH_MAX	8
358723	nag_eliminate_character_in_battle_high_rank_brt	GEN_CND_MIN_CHARACTER_LEVEL	10
