id	building_superchain	slot_template
57010718	nag_outpost_secondary_corruption	minor_secondary_dyes_northern_grey_mountains_karak_ziflin
57010719	nag_outpost_secondary_corruption	minor_secondary_marble_northern_grey_mountains_grung_zint
57010720	nag_outpost_secondary_corruption	minor_secondary_the_wasteland_aarnau
57010721	nag_outpost_secondary_corruption	minor_secondary_salt_the_wasteland_gorssel
57010722	nag_outpost_secondary_corruption	minor_norsca_vanaheim_mountains_troll_fjord
57010723	nag_outpost_secondary_corruption	minor_norsca_iron_vanaheim_mountains_pack_ice_bay
57010724	nag_outpost_secondary_corruption	minor_secondary_land_of_assassins_sorcerers_islands
57010725	nag_outpost_secondary_corruption	minor_secondary_pottery_land_of_assassins_lashiek
57010726	nag_outpost_secondary_corruption	minor_secondary_iron_bastonne_et_montfort_montfort
57010727	nag_outpost_secondary_corruption	minor_secondary_wine_estalia_bilbali
57010728	nag_outpost_secondary_corruption	wh_main_special_tobaro_secondary
57010729	nag_outpost_secondary_corruption	minor_secondary_furs_forest_of_arden_gisoreux
57010730	nag_outpost_secondary_corruption	minor_secondary_couronne_et_languille_languille
57010731	nag_outpost_secondary_corruption	minor_secondary_bordeleaux_et_aquitaine_aquitaine
57010732	nag_outpost_secondary_corruption	minor_norsca_aghol_wastelands_palace_of_princes
57010733	nag_outpost_secondary_corruption	minor_norsca_aghol_wastelands_the_palace_of_ruin
57010734	nag_outpost_secondary_corruption	wh2_main_special_mousillon_secondary
57010735	nag_outpost_secondary_corruption	minor_norsca_albion_isle_of_wights
57010736	nag_outpost_secondary_corruption	wh_main_special_citadel_of_lead_secondary
57010737	nag_outpost_secondary_corruption	minor_secondary_cothique_mistnar
57010738	nag_outpost_secondary_corruption	minor_secondary_dyes_yvresse_elessaeli
57010739	nag_outpost_secondary_corruption	minor_secondary_yvresse_shrine_of_loec
57010740	nag_outpost_secondary_corruption	minor_secondary_yvresse_tralinia
57010741	nag_outpost_secondary_corruption	minor_secondary_saphery_port_elistor
57010742	nag_outpost_secondary_corruption	minor_secondary_iron_saphery_tor_finu
57010743	nag_outpost_secondary_corruption	minor_secondary_deadwood_shagrath
57010744	nag_outpost_secondary_corruption	minor_secondary_obsidian_vor_deadwood_dargoth
57010745	nag_outpost_secondary_corruption	minor_secondary_timber_deadwood_nagrar
57010746	nag_outpost_secondary_corruption	minor_secondary_the_broken_land_blacklight_tower
57010747	nag_outpost_secondary_corruption	minor_secondary_the_broken_land_slavers_point
57010748	nag_outpost_secondary_corruption	minor_secondary_timber_chrace_elisia
57010749	nag_outpost_secondary_corruption	minor_secondary_animals_volcanic_islands_fuming_serpent
57010750	nag_outpost_secondary_corruption	minor_secondary_dyes_vampire_coast_the_blood_swamps
57010751	nag_outpost_secondary_corruption	minor_secondary_pottery_vampire_coast_pox_marsh
57010752	nag_outpost_secondary_corruption	minor_secondary_avelorn_evershale
57010753	nag_outpost_secondary_corruption	minor_secondary_timber_avelorn_tor_saroir
57010754	nag_outpost_secondary_corruption	minor_secondary_eataine_tower_of_lysean
57010755	nag_outpost_secondary_corruption	minor_secondary_wine_eataine_angerrial
57010756	nag_outpost_secondary_corruption	wh2_main_special_shrine_of_asuryan_secondary
57010757	nag_outpost_secondary_corruption	minor_secondary_nagarythe_tor_dranil
57010758	nag_outpost_secondary_corruption	wh2_main_special_shrine_of_khaine_secondary
57010759	nag_outpost_secondary_corruption	minor_secondary_headhunters_jungle_marks_of_the_old_ones
57010760	nag_outpost_secondary_corruption	minor_secondary_gold_headhunters_jungle_chupayotl
57010761	nag_outpost_secondary_corruption	minor_secondary_medicine_headhunters_jungle_mangrove_coast
57010762	nag_outpost_secondary_corruption	minor_secondary_northern_great_jungle_temple_of_tlencan
57010763	nag_outpost_secondary_corruption	minor_secondary_medicine_northern_great_jungle_xahutec
57010764	nag_outpost_secondary_corruption	minor_secondary_timber_northern_great_jungle_chaqua
57010765	nag_outpost_secondary_corruption	minor_secondary_gems_ellyrion_whitefire_tor
57010766	nag_outpost_secondary_corruption	minor_secondary_animals_caledor_tor_sethai
57010767	nag_outpost_secondary_corruption	minor_secondary_the_road_of_skulls_kauark
57010768	nag_outpost_secondary_corruption	minor_secondary_the_road_of_skulls_the_black_pillar
57010769	nag_outpost_secondary_corruption	minor_secondary_wine_the_road_of_skulls_spite_reach
57010770	nag_outpost_secondary_corruption	minor_secondary_the_clawed_coast_the_twisted_glade
57010771	nag_outpost_secondary_corruption	minor_secondary_marble_the_clawed_coast_the_monoliths
57010772	nag_outpost_secondary_corruption	minor_secondary_marble_tiranoc_whitepeak
57010773	nag_outpost_secondary_corruption	minor_secondary_the_chill_road_the_great_arena
57010774	nag_outpost_secondary_corruption	minor_secondary_obsidian_vor_the_chill_road_ashrak
57010775	nag_outpost_secondary_corruption	minor_secondary_the_creeping_jungle_temple_of_kara
57010776	nag_outpost_secondary_corruption	minor_secondary_timber_the_creeping_jungle_tlanxla
57010777	nag_outpost_secondary_corruption	minor_secondary_pastures_southern_great_jungle_subatuun
57010778	nag_outpost_secondary_corruption	wh2_main_special_axlotl_secondary
57010779	nag_outpost_secondary_corruption	minor_secondary_the_black_flood_shroktak_mount
57010780	nag_outpost_secondary_corruption	minor_secondary_the_black_flood_temple_of_khaine
57010781	nag_outpost_secondary_corruption	minor_secondary_animals_the_black_flood_cragroth_deep
57010782	nag_outpost_secondary_corruption	minor_secondary_the_black_coast_bleak_hold_fortress
57010783	nag_outpost_secondary_corruption	minor_secondary_obsidian_peaks_circle_of_destruction
57010784	nag_outpost_secondary_corruption	minor_secondary_obsidian_peaks_storag_kor
57010785	nag_outpost_secondary_corruption	minor_secondary_furs_obsidian_peaks_venom_glade
57010786	nag_outpost_secondary_corruption	minor_secondary_iron_mountains_har_kaldra
57010787	nag_outpost_secondary_corruption	minor_secondary_iron_mountains_rackdo_gorge
57010788	nag_outpost_secondary_corruption	wh2_main_special_altar_of_ultimate_darkness_secondary
57010789	nag_outpost_secondary_corruption	minor_secondary_doom_glades_ice_rock_gorge
57010790	nag_outpost_secondary_corruption	minor_secondary_doom_glades_temple_of_addaioth
57010791	nag_outpost_secondary_corruption	wh2_main_special_def_vauls_anvil_secondary
57010792	nag_outpost_secondary_corruption	minor_secondary_spine_of_sotek_monument_of_izzatal
57010793	nag_outpost_secondary_corruption	minor_secondary_iron_spine_of_sotek_mine_of_the_bearded_skulls
57010794	nag_outpost_secondary_corruption	minor_secondary_southern_jungle_of_pahualaxa_monument_of_the_moon
57010795	nag_outpost_secondary_corruption	minor_secondary_iron_southern_jungle_of_pahualaxa_the_high_sentinel
57010796	nag_outpost_secondary_corruption	minor_secondary_savages_southern_jungle_of_pahualaxa_floating_pyramid
57010797	nag_outpost_secondary_corruption	minor_secondary_iron_titan_peaks_ironspike
57010798	nag_outpost_secondary_corruption	minor_secondary_timber_titan_peaks_the_moon_shard
57010799	nag_outpost_secondary_corruption	minor_secondary_wine_titan_peaks_ssildra_tor
57010800	nag_outpost_secondary_corruption	wh2_main_special_skeggi_secondary_minor
57010801	nag_outpost_secondary_corruption	wh2_main_special_fallen_gates_secondary
57010802	nag_outpost_secondary_corruption	wh2_main_special_ziggurat_of_dawn_secondary
57010803	nag_outpost_secondary_corruption	minor_secondary_jungles_of_green_mist_pillars_of_unseen_constellations
57010804	nag_outpost_secondary_corruption	minor_secondary_pastures_jungles_of_green_mists_wellsprings_of_eternity
57010805	nag_outpost_secondary_corruption	minor_secondary_northern_jungle_of_pahualaxa_port_reaver
57010806	nag_outpost_secondary_corruption	minor_secondary_pottery_northern_jungle_of_pahualaxa_swamp_town
57010807	nag_outpost_secondary_corruption	wh2_main_special_shrine_of_sotek_secondary
57010808	nag_outpost_secondary_corruption	minor_secondary_huahuan_desert_the_golden_colossus
57010809	nag_outpost_secondary_corruption	wh2_main_special_chamber_of_visions_secondary
57010810	nag_outpost_secondary_corruption	minor_norsca_ironfrost_glacier_dagraks_end
57010811	nag_outpost_secondary_corruption	minor_secondary_blackspine_mountains_plain_of_dogs
57010812	nag_outpost_secondary_corruption	minor_secondary_obsidian_blackspine_mountains_plain_of_spiders
57010813	nag_outpost_secondary_syphon	minor_secondary_the_plain_of_bones_ash_ridge_mountains
57010814	nag_outpost_secondary_syphon	wh_dlc15_special_plain_of_bones_darkhold_secondary
57010815	nag_outpost_secondary_syphon	wh2_dlc14_special_gnoblar_country_pigbarter_secondary
57010816	nag_outpost_secondary_syphon	minor_secondary_timber_gnoblar_country_haunted_forest
57010817	nag_outpost_secondary_syphon	minor_secondary_gnoblar_country_shattered_cove
57010818	nag_outpost_secondary_syphon	minor_secondary_kingdom_of_beasts_serpent_coast
57010819	nag_outpost_secondary_syphon	minor_secondary_medicine_kingdom_of_beasts_the_cursed_jungle
57010820	nag_outpost_secondary_syphon	minor_secondary_dragon_isles_dragon_fang_mount
57010821	nag_outpost_secondary_syphon	minor_secondary_furs_dragon_isles_shattered_stone_isle
57010822	nag_outpost_secondary_syphon	minor_secondary_the_broken_teeth_desolation_of_nagash
57010823	nag_outpost_secondary_syphon	minor_secondary_iron_devils_backbone_mahrak
57010824	nag_outpost_secondary_syphon	minor_secondary_spices_devils_backbone_lybaras
57010825	nag_outpost_secondary_syphon	minor_secondary_southern_dark_lands_deadrock_gap
57010826	nag_outpost_secondary_syphon	wh2_main_special_golden_tower_of_the_gods_secondary
57010827	nag_outpost_secondary_syphon	minor_secondary_timber_crater_of_the_walking_dead_doom_glade
57010828	nag_outpost_secondary_syphon	minor_secondary_the_wolf_lands_mount_greyhag
57010829	nag_outpost_secondary_syphon	minor_secondary_marble_the_wolf_lands_mount_silverspear
57010830	nag_outpost_secondary_syphon	minor_secondary_northern_dark_lands_karak_vlag
57010831	nag_outpost_secondary_syphon	minor_secondary_northern_dark_lands_seep_gore
57010832	nag_outpost_secondary_syphon	wh2_dlc15_special_grom_peak_secondary
57010833	nag_outpost_secondary_syphon	minor_secondary_southlands_worlds_edge_mountains_lost_plateau
57010834	nag_outpost_secondary_syphon	wh2_dlc15_special_mount_arachnos_secondary
57010835	nag_outpost_secondary_syphon	minor_secondary_desolation_of_nagash_spitepeak
57010836	nag_outpost_secondary_syphon	minor_secondary_iron_desolation_of_nagash_black_iron_mine
57010837	nag_outpost_secondary_syphon	minor_norsca_goromandy_mountains_frozen_landing
57010838	nag_outpost_secondary_syphon	minor_secondary_northern_worlds_edge_mountains_karak_raziak
57010839	nag_outpost_secondary_syphon	minor_secondary_charnel_valley_granite_massif
57010840	nag_outpost_secondary_syphon	minor_secondary_eastern_badlands_crooked_fang_fort
57010841	nag_outpost_secondary_syphon	minor_secondary_eastern_badlands_valayas_sorrow
57010842	nag_outpost_secondary_syphon	minor_secondary_timber_eastern_badlands_dringorackaz
57010843	nag_outpost_secondary_syphon	minor_secondary_timber_death_pass_karag_dron
57010844	nag_outpost_secondary_syphon	wh2_main_special_iron_rock_secondary
57010845	nag_outpost_secondary_syphon	minor_secondary_dyes_peak_pass_gnashraks_lair
57010846	nag_outpost_secondary_syphon	minor_secondary_northern_worlds_edge_mountains_khazid_irkulaz
57010847	nag_outpost_secondary_syphon	minor_secondary_blightwater_deff_gorge
57010848	nag_outpost_secondary_syphon	minor_secondary_blightwater_kradtommen
57010849	nag_outpost_secondary_syphon	minor_secondary_marble_blightwater_misty_mountain
57010850	nag_outpost_secondary_syphon	minor_secondary_shifting_sands_antoch
57010851	nag_outpost_secondary_syphon	wh2_dlc09_special_bhagar_secondary
57010852	nag_outpost_secondary_syphon	wh_main_special_karag_dromar_secondary
57010853	nag_outpost_secondary_syphon	minor_secondary_zhufbar_oakenhammer
57010854	nag_outpost_secondary_syphon	minor_secondary_the_silver_road_mount_squighorn
57010855	nag_outpost_secondary_syphon	minor_secondary_the_silver_road_the_pillars_of_grungni
57010856	nag_outpost_secondary_syphon	minor_secondary_timber_eastern_oblast_volksgrad
57010857	nag_outpost_secondary_syphon	minor_secondary_southern_oblast_zavastra
57010858	nag_outpost_secondary_syphon	minor_secondary_iron_southern_oblast_fort_jakova
57010859	nag_outpost_secondary_syphon	minor_secondary_eastern_sylvania_waldenhof
57010860	nag_outpost_secondary_syphon	minor_secondary_wine_eastern_sylvania_eschen
57010861	nag_outpost_secondary_syphon	minor_secondary_gianthome_mountains_khazid_bordkarag
57010862	nag_outpost_secondary_syphon	wh_main_special_sjoktraken_secondary
57010863	nag_outpost_secondary_syphon	minor_secondary_marshes_of_madness_floating_village
57010864	nag_outpost_secondary_syphon	minor_secondary_western_sylvania_fort_oberstyre
57010865	nag_outpost_secondary_syphon	minor_secondary_pastures_western_sylvania_schwartzhafen
57010866	nag_outpost_secondary_syphon	minor_secondary_marble_ash_river_springs_of_eternal_life
57010867	nag_outpost_secondary_syphon	wh2_dlc09_special_quatar_secondary
57010868	nag_outpost_secondary_syphon	minor_secondary_northern_oblast_fort_straghov
57010869	nag_outpost_secondary_syphon	minor_secondary_salt_eastern_border_princes_matorca
57010870	nag_outpost_secondary_syphon	minor_secondary_ostermark_nagenhof
57010871	nag_outpost_secondary_syphon	minor_secondary_pastures_ostermark_essen
57010872	nag_outpost_secondary_syphon	minor_secondary_blood_river_valley_barag_dawazbag
57010873	nag_outpost_secondary_syphon	minor_secondary_furs_blood_river_valley_varenka_hills
57010874	nag_outpost_secondary_syphon	minor_secondary_salt_blood_river_valley_dok_karaz
57010875	nag_outpost_secondary_syphon	wh2_main_special_zoishenk_secondary
57010876	nag_outpost_secondary_syphon	minor_secondary_western_badlands_bitterstone_mine
57010877	nag_outpost_secondary_syphon	minor_secondary_western_badlands_dragonhorn_mines
57010878	nag_outpost_secondary_syphon	minor_secondary_western_badlands_stonemine_tower
57010879	nag_outpost_secondary_syphon	minor_secondary_salt_southern_badlands_gronti_mingol
57010880	nag_outpost_secondary_syphon	minor_secondary_savages_southern_badlands_agrul_migdhal
57010881	nag_outpost_secondary_syphon	minor_secondary_savages_southern_badlands_gor_gazan
57010882	nag_outpost_secondary_syphon	minor_secondary_ostland_castle_von_rauken
57010883	nag_outpost_secondary_syphon	minor_secondary_ostland_norden
57010884	nag_outpost_secondary_syphon	minor_norsca_mountains_of_hel_winter_pyre
57010885	nag_outpost_secondary_syphon	minor_norsca_obsidian_mountains_of_hel_altar_of_spawns
57010886	nag_outpost_secondary_syphon	minor_secondary_pottery_averland_grenzstadt
57010887	nag_outpost_secondary_syphon	minor_secondary_stirland_flensburg
57010888	nag_outpost_secondary_syphon	minor_secondary_stirland_niedling
57010889	nag_outpost_secondary_syphon	minor_secondary_talabecland_kemperbad
57010890	nag_outpost_secondary_syphon	minor_secondary_talabecland_krugenheim
57010891	nag_outpost_secondary_syphon	minor_secondary_timber_talabecland_kappelburg
57010892	nag_outpost_secondary_syphon	wh2_main_special_brass_keep_secondary
57010893	nag_outpost_secondary_syphon	minor_secondary_land_of_the_dervishes_plain_of_tuskers
57010894	nag_outpost_secondary_syphon	wh2_dlc09_special_zandri_secondary
57010895	nag_outpost_secondary_syphon	minor_secondary_black_mountains_mighdal_vongalbarak
57010896	nag_outpost_secondary_syphon	minor_secondary_pastures_black_mountains_karak_angazhar
57010897	nag_outpost_secondary_syphon	minor_secondary_solland_steingart
57010898	nag_outpost_secondary_syphon	wh_main_special_bay_of_blades_secondary
57010899	nag_outpost_secondary_syphon	wh_main_special_tower_of_khrakk_secondary
57010900	nag_outpost_secondary_syphon	minor_secondary_great_desert_of_araby_pools_of_despair
57010901	nag_outpost_secondary_syphon	minor_secondary_dyes_great_desert_of_araby_el-kalabad
57010902	nag_outpost_secondary_syphon	minor_secondary_gold_great_desert_of_araby_bel_aliad
57010903	nag_outpost_secondary_syphon	minor_secondary_marble_western_border_princes_zvorak
57010904	nag_outpost_secondary_syphon	minor_secondary_the_vaults_zarakzil
57010905	nag_outpost_secondary_syphon	minor_secondary_timber_the_vaults_karak_bhufdar
57010906	nag_outpost_secondary_syphon	minor_secondary_middenland_middenstag
57010907	nag_outpost_secondary_syphon	minor_secondary_timber_middenland_weismund
57010908	nag_outpost_secondary_syphon	wh_main_special_carroburg_secondary
57010909	nag_outpost_secondary_syphon	minor_secondary_furs_nordland_dietershafen
57010910	nag_outpost_secondary_syphon	minor_secondary_iron_wissenland_pfeildorf
57010911	nag_outpost_secondary_syphon	minor_secondary_marble_wissenland_wissenburg
57010912	nag_outpost_secondary_syphon	minor_secondary_southern_grey_mountains_grimhold
57010913	nag_outpost_secondary_syphon	minor_secondary_southern_grey_mountains_karak_azgaraz
57010914	nag_outpost_secondary_syphon	wh_main_special_ubersreik_secondary
57010915	nag_outpost_secondary_syphon	minor_secondary_reikland_eilhart
57010916	nag_outpost_secondary_syphon	minor_secondary_pastures_reikland_grunburg
57010917	nag_outpost_secondary_syphon	minor_secondary_misty_hills_wreckers_point
57010918	nag_outpost_secondary_syphon	minor_norsca_marble_mountains_of_naglfari_naglfari_plain
57010919	nag_outpost_secondary_syphon	minor_norsca_ice_tooth_mountains_longship_graveyard
57010920	nag_outpost_secondary_syphon	wh_main_special_doomkeep_secondary
57010921	nag_outpost_secondary_syphon	minor_norsca_helspire_mountains_serpent_jetty
57010922	nag_outpost_secondary_syphon	wh_main_special_monolith_of_katam_secondary
57010923	nag_outpost_secondary_syphon	wh_main_special_luccini_secondary
57010924	nag_outpost_secondary_syphon	minor_secondary_western_jungles_cuexotl
57010925	nag_outpost_secondary_syphon	wh2_dlc14_special_fyrus_secondary
57010926	nag_outpost_secondary_syphon	wh2_dlc14_special_copher_port
57010927	nag_outpost_secondary_syphon	minor_secondary_pastures_parravon_et_quenelles_quenelles
57010928	nag_outpost_secondary_syphon	minor_secondary_salt_carcassone_et_brionne_brionne
57010929	nag_outpost_secondary_syphon	minor_secondary_gems_atalan_mountains_eye_of_the_panther
57010930	nag_outpost_secondary_syphon	minor_secondary_iron_atalan_mountains_martek
57010931	nag_outpost_secondary_syphon	minor_secondary_dyes_northern_grey_mountains_karak_ziflin
57010932	nag_outpost_secondary_syphon	minor_secondary_marble_northern_grey_mountains_grung_zint
57010933	nag_outpost_secondary_syphon	minor_secondary_the_wasteland_aarnau
57010934	nag_outpost_secondary_syphon	minor_secondary_salt_the_wasteland_gorssel
57010935	nag_outpost_secondary_syphon	minor_norsca_vanaheim_mountains_troll_fjord
57010936	nag_outpost_secondary_syphon	minor_norsca_iron_vanaheim_mountains_pack_ice_bay
57010937	nag_outpost_secondary_syphon	minor_secondary_land_of_assassins_sorcerers_islands
57010938	nag_outpost_secondary_syphon	minor_secondary_pottery_land_of_assassins_lashiek
57010939	nag_outpost_secondary_syphon	minor_secondary_iron_bastonne_et_montfort_montfort
57010940	nag_outpost_secondary_syphon	minor_secondary_wine_estalia_bilbali
57010941	nag_outpost_secondary_syphon	wh_main_special_tobaro_secondary
57010942	nag_outpost_secondary_syphon	minor_secondary_furs_forest_of_arden_gisoreux
57010943	nag_outpost_secondary_syphon	minor_secondary_couronne_et_languille_languille
57010944	nag_outpost_secondary_syphon	minor_secondary_bordeleaux_et_aquitaine_aquitaine
57010945	nag_outpost_secondary_syphon	minor_norsca_aghol_wastelands_palace_of_princes
57010946	nag_outpost_secondary_syphon	minor_norsca_aghol_wastelands_the_palace_of_ruin
57010947	nag_outpost_secondary_syphon	wh2_main_special_mousillon_secondary
57010948	nag_outpost_secondary_syphon	minor_norsca_albion_isle_of_wights
57010949	nag_outpost_secondary_syphon	wh_main_special_citadel_of_lead_secondary
57010950	nag_outpost_secondary_syphon	minor_secondary_cothique_mistnar
57010951	nag_outpost_secondary_syphon	minor_secondary_dyes_yvresse_elessaeli
57010952	nag_outpost_secondary_syphon	minor_secondary_yvresse_shrine_of_loec
57010953	nag_outpost_secondary_syphon	minor_secondary_yvresse_tralinia
57010954	nag_outpost_secondary_syphon	minor_secondary_saphery_port_elistor
57010955	nag_outpost_secondary_syphon	minor_secondary_iron_saphery_tor_finu
57010956	nag_outpost_secondary_syphon	minor_secondary_deadwood_shagrath
57010957	nag_outpost_secondary_syphon	minor_secondary_obsidian_vor_deadwood_dargoth
57010958	nag_outpost_secondary_syphon	minor_secondary_timber_deadwood_nagrar
57010959	nag_outpost_secondary_syphon	minor_secondary_the_broken_land_blacklight_tower
57010960	nag_outpost_secondary_syphon	minor_secondary_the_broken_land_slavers_point
57010961	nag_outpost_secondary_syphon	minor_secondary_timber_chrace_elisia
57010962	nag_outpost_secondary_syphon	minor_secondary_animals_volcanic_islands_fuming_serpent
57010963	nag_outpost_secondary_syphon	minor_secondary_dyes_vampire_coast_the_blood_swamps
57010964	nag_outpost_secondary_syphon	minor_secondary_pottery_vampire_coast_pox_marsh
57010965	nag_outpost_secondary_syphon	minor_secondary_avelorn_evershale
57010966	nag_outpost_secondary_syphon	minor_secondary_timber_avelorn_tor_saroir
57010967	nag_outpost_secondary_syphon	minor_secondary_eataine_tower_of_lysean
57010968	nag_outpost_secondary_syphon	minor_secondary_wine_eataine_angerrial
57010969	nag_outpost_secondary_syphon	wh2_main_special_shrine_of_asuryan_secondary
57010970	nag_outpost_secondary_syphon	minor_secondary_nagarythe_tor_dranil
57010971	nag_outpost_secondary_syphon	wh2_main_special_shrine_of_khaine_secondary
57010972	nag_outpost_secondary_syphon	minor_secondary_headhunters_jungle_marks_of_the_old_ones
57010973	nag_outpost_secondary_syphon	minor_secondary_gold_headhunters_jungle_chupayotl
57010974	nag_outpost_secondary_syphon	minor_secondary_medicine_headhunters_jungle_mangrove_coast
57010975	nag_outpost_secondary_syphon	minor_secondary_northern_great_jungle_temple_of_tlencan
57010976	nag_outpost_secondary_syphon	minor_secondary_medicine_northern_great_jungle_xahutec
57010977	nag_outpost_secondary_syphon	minor_secondary_timber_northern_great_jungle_chaqua
57010978	nag_outpost_secondary_syphon	minor_secondary_gems_ellyrion_whitefire_tor
57010979	nag_outpost_secondary_syphon	minor_secondary_animals_caledor_tor_sethai
57010980	nag_outpost_secondary_syphon	minor_secondary_the_road_of_skulls_kauark
57010981	nag_outpost_secondary_syphon	minor_secondary_the_road_of_skulls_the_black_pillar
57010982	nag_outpost_secondary_syphon	minor_secondary_wine_the_road_of_skulls_spite_reach
57010983	nag_outpost_secondary_syphon	minor_secondary_the_clawed_coast_the_twisted_glade
57010984	nag_outpost_secondary_syphon	minor_secondary_marble_the_clawed_coast_the_monoliths
57010985	nag_outpost_secondary_syphon	minor_secondary_marble_tiranoc_whitepeak
57010986	nag_outpost_secondary_syphon	minor_secondary_the_chill_road_the_great_arena
57010987	nag_outpost_secondary_syphon	minor_secondary_obsidian_vor_the_chill_road_ashrak
57010988	nag_outpost_secondary_syphon	minor_secondary_the_creeping_jungle_temple_of_kara
57010989	nag_outpost_secondary_syphon	minor_secondary_timber_the_creeping_jungle_tlanxla
57010990	nag_outpost_secondary_syphon	minor_secondary_pastures_southern_great_jungle_subatuun
57010991	nag_outpost_secondary_syphon	wh2_main_special_axlotl_secondary
57010992	nag_outpost_secondary_syphon	minor_secondary_the_black_flood_shroktak_mount
57010993	nag_outpost_secondary_syphon	minor_secondary_the_black_flood_temple_of_khaine
57010994	nag_outpost_secondary_syphon	minor_secondary_animals_the_black_flood_cragroth_deep
57010995	nag_outpost_secondary_syphon	minor_secondary_the_black_coast_bleak_hold_fortress
57010996	nag_outpost_secondary_syphon	minor_secondary_obsidian_peaks_circle_of_destruction
57010997	nag_outpost_secondary_syphon	minor_secondary_obsidian_peaks_storag_kor
57010998	nag_outpost_secondary_syphon	minor_secondary_furs_obsidian_peaks_venom_glade
57010999	nag_outpost_secondary_syphon	minor_secondary_iron_mountains_har_kaldra
57011000	nag_outpost_secondary_syphon	minor_secondary_iron_mountains_rackdo_gorge
57011001	nag_outpost_secondary_syphon	wh2_main_special_altar_of_ultimate_darkness_secondary
57011002	nag_outpost_secondary_syphon	minor_secondary_doom_glades_ice_rock_gorge
57011003	nag_outpost_secondary_syphon	minor_secondary_doom_glades_temple_of_addaioth
57011004	nag_outpost_secondary_syphon	wh2_main_special_def_vauls_anvil_secondary
57011005	nag_outpost_secondary_syphon	minor_secondary_spine_of_sotek_monument_of_izzatal
57011006	nag_outpost_secondary_syphon	minor_secondary_iron_spine_of_sotek_mine_of_the_bearded_skulls
57011007	nag_outpost_secondary_syphon	minor_secondary_southern_jungle_of_pahualaxa_monument_of_the_moon
57011008	nag_outpost_secondary_syphon	minor_secondary_iron_southern_jungle_of_pahualaxa_the_high_sentinel
57011009	nag_outpost_secondary_syphon	minor_secondary_savages_southern_jungle_of_pahualaxa_floating_pyramid
57011010	nag_outpost_secondary_syphon	minor_secondary_iron_titan_peaks_ironspike
57011011	nag_outpost_secondary_syphon	minor_secondary_timber_titan_peaks_the_moon_shard
57011012	nag_outpost_secondary_syphon	minor_secondary_wine_titan_peaks_ssildra_tor
57011013	nag_outpost_secondary_syphon	wh2_main_special_skeggi_secondary_minor
57011014	nag_outpost_secondary_syphon	wh2_main_special_fallen_gates_secondary
57011015	nag_outpost_secondary_syphon	wh2_main_special_ziggurat_of_dawn_secondary
57011016	nag_outpost_secondary_syphon	minor_secondary_jungles_of_green_mist_pillars_of_unseen_constellations
57011017	nag_outpost_secondary_syphon	minor_secondary_pastures_jungles_of_green_mists_wellsprings_of_eternity
57011018	nag_outpost_secondary_syphon	minor_secondary_northern_jungle_of_pahualaxa_port_reaver
57011019	nag_outpost_secondary_syphon	minor_secondary_pottery_northern_jungle_of_pahualaxa_swamp_town
57011020	nag_outpost_secondary_syphon	wh2_main_special_shrine_of_sotek_secondary
57011021	nag_outpost_secondary_syphon	minor_secondary_huahuan_desert_the_golden_colossus
57011022	nag_outpost_secondary_syphon	wh2_main_special_chamber_of_visions_secondary
57011023	nag_outpost_secondary_syphon	minor_norsca_ironfrost_glacier_dagraks_end
57011024	nag_outpost_secondary_syphon	minor_secondary_blackspine_mountains_plain_of_dogs
57011025	nag_outpost_secondary_syphon	minor_secondary_obsidian_blackspine_mountains_plain_of_spiders
57011026	nag_outpost_secondary_energy	minor_secondary_the_plain_of_bones_ash_ridge_mountains
57011027	nag_outpost_secondary_energy	wh_dlc15_special_plain_of_bones_darkhold_secondary
57011028	nag_outpost_secondary_energy	wh2_dlc14_special_gnoblar_country_pigbarter_secondary
57011029	nag_outpost_secondary_energy	minor_secondary_timber_gnoblar_country_haunted_forest
57011030	nag_outpost_secondary_energy	minor_secondary_gnoblar_country_shattered_cove
57011031	nag_outpost_secondary_energy	minor_secondary_kingdom_of_beasts_serpent_coast
57011032	nag_outpost_secondary_energy	minor_secondary_medicine_kingdom_of_beasts_the_cursed_jungle
57011033	nag_outpost_secondary_energy	minor_secondary_dragon_isles_dragon_fang_mount
57011034	nag_outpost_secondary_energy	minor_secondary_furs_dragon_isles_shattered_stone_isle
57011035	nag_outpost_secondary_energy	minor_secondary_the_broken_teeth_desolation_of_nagash
57011036	nag_outpost_secondary_energy	minor_secondary_iron_devils_backbone_mahrak
57011037	nag_outpost_secondary_energy	minor_secondary_spices_devils_backbone_lybaras
57011038	nag_outpost_secondary_energy	minor_secondary_southern_dark_lands_deadrock_gap
57011039	nag_outpost_secondary_energy	wh2_main_special_golden_tower_of_the_gods_secondary
57011040	nag_outpost_secondary_energy	minor_secondary_timber_crater_of_the_walking_dead_doom_glade
57011041	nag_outpost_secondary_energy	minor_secondary_the_wolf_lands_mount_greyhag
57011042	nag_outpost_secondary_energy	minor_secondary_marble_the_wolf_lands_mount_silverspear
57011043	nag_outpost_secondary_energy	minor_secondary_northern_dark_lands_karak_vlag
57011044	nag_outpost_secondary_energy	minor_secondary_northern_dark_lands_seep_gore
57011045	nag_outpost_secondary_energy	wh2_dlc15_special_grom_peak_secondary
57011046	nag_outpost_secondary_energy	minor_secondary_southlands_worlds_edge_mountains_lost_plateau
57011047	nag_outpost_secondary_energy	wh2_dlc15_special_mount_arachnos_secondary
