key	campaign_key	character_skill_key	character_skill_node_set_key	faction_key	indent	tier	subculture	points_on_creation	required_num_parents	visible_in_ui
nag_skill_neferata_army_2		nag_skill_army_buff_infantry	nag_skill_node_set_mortarch_neferata		4.0	2.0		0	0	true
nag_skill_neferata_army_3		nag_skill_army_buff_cav	nag_skill_node_set_mortarch_neferata		4.0	3.0		0	0	true
nag_skill_neferata_army_4		nag_skill_army_buff_beasts	nag_skill_node_set_mortarch_neferata		4.0	4.0		0	0	true
nag_skill_neferata_army_5		nag_skill_army_buff_spirit	nag_skill_node_set_mortarch_neferata		4.0	5.0		0	0	true
nag_skill_neferata_army_6		nag_skill_army_buff_construct	nag_skill_node_set_mortarch_neferata		4.0	6.0		0	0	true
nag_skill_neferata_army_7		wh_main_skill_vmp_lord_battle_magical_animus	nag_skill_node_set_mortarch_neferata		4.0	7.0		0	6	true
nag_skill_neferata_army_8		nag_skill_army_buff_vet_vamp	nag_skill_node_set_mortarch_neferata		4.0	8.0		0	0	true
nag_skill_neferata_army_9		nag_skill_army_buff_vet_nehek	nag_skill_node_set_mortarch_neferata		4.0	9.0		0	0	true
nag_skill_neferata_army_10		nag_skill_army_buff_vet_coast	nag_skill_node_set_mortarch_neferata		4.0	10.0		0	0	true
nag_skill_neferata_army_11		nag_skill_army_buff_vet_nagash	nag_skill_node_set_mortarch_neferata		4.0	11.0		0	0	true
nag_skill_neferata_army_12		wh_main_skill_vmp_lord_battle_undeath_resurgent	nag_skill_node_set_mortarch_neferata		4.0	12.0		0	1	true
nag_skill_neferata_campaign_0		nag_skill_campaign_movement	nag_skill_node_set_mortarch_neferata		5.0	0.0		0	0	true
nag_skill_neferata_campaign_1		nag_skill_campaign_corruption	nag_skill_node_set_mortarch_neferata		5.0	1.0		0	0	true
nag_skill_neferata_campaign_2		nag_skill_campaign_raiding	nag_skill_node_set_mortarch_neferata		5.0	2.0		0	0	true
nag_skill_neferata_campaign_3		nag_skill_campaign_replenishment	nag_skill_node_set_mortarch_neferata		5.0	3.0		0	0	true
nag_skill_neferata_campaign_4		nag_skill_campaign_growth	nag_skill_node_set_mortarch_neferata		5.0	4.0		0	0	true
nag_skill_neferata_campaign_5		nag_skill_campaign_recruit	nag_skill_node_set_mortarch_neferata		5.0	5.0		0	4	true
nag_skill_neferata_campaign_6		wh_main_skill_all_lord_campaign_lightning_strike	nag_skill_node_set_mortarch_neferata		5.0	6.0		0	0	true
nag_skill_neferata_campaign_7		nag_skill_campaign_attrition	nag_skill_node_set_mortarch_neferata		5.0	7.0		0	0	true
nag_skill_neferata_campaign_8		nag_skill_campaign_loot	nag_skill_node_set_mortarch_neferata		5.0	8.0		0	0	true
nag_skill_neferata_campaign_9		nag_skill_campaign_ambush	nag_skill_node_set_mortarch_neferata		5.0	9.0		0	0	true
nag_skill_neferata_campaign_10		nag_skill_campaign_self_defense	nag_skill_node_set_mortarch_neferata		5.0	10.0		0	4	true
nag_skill_neferata_campaign_11		nag_skill_campaign_immortal_horror	nag_skill_node_set_mortarch_neferata		5.0	11.0		0	4	true
nag_skill_mortarch_innate_krell		nag_skill_mortarch_innate_krell	nag_skill_node_set_mortarch_krell		6.0	0.0		1	0	false
nag_skill_mortarch_krell_unique_01		nag_skill_unique_krell_chaos_tomb_blade	nag_skill_node_set_mortarch_krell		0.0	0.0		0	0	true
nag_skill_mortarch_krell_unique_02		nag_skill_unique_krell_armour_of_the_barrows	nag_skill_node_set_mortarch_krell		0.0	1.0		0	0	true
nag_skill_mortarch_krell_unique_03		nag_skill_unique_krell_black_axe_of_krell	nag_skill_node_set_mortarch_krell		0.0	2.0		0	0	true
nag_skill_mortarch_krell_unique_04		wh_main_skill_vmp_all_unique_grave_ward	nag_skill_node_set_mortarch_krell		0.0	3.0		0	0	true
nag_skill_mortarch_krell_unique_05		wh_main_skill_vmp_lord_battle_aura_of_dark_majesty	nag_skill_node_set_mortarch_krell		0.0	4.0		0	0	true
nag_skill_mortarch_krell_unique_06		wh_main_skill_vmp_lord_battle_dark_pact	nag_skill_node_set_mortarch_krell		0.0	5.0		0	0	true
nag_skill_mortarch_krell_personal_00		nag_skill_personal_krell_immortal_challenger	nag_skill_node_set_mortarch_krell		1.0	0.0		0	0	true
nag_skill_mortarch_krell_personal_01		nag_skill_personal_krell_might_makes_wight	nag_skill_node_set_mortarch_krell		1.0	1.0		0	0	true
nag_skill_mortarch_krell_personal_02		nag_skill_personal_krell_spectral_executioner	nag_skill_node_set_mortarch_krell		1.0	2.0		0	0	true
nag_skill_mortarch_krell_personal_03		nag_skill_personal_krell_skull_throne	nag_skill_node_set_mortarch_krell		1.0	3.0		0	0	true
nag_skill_mortarch_krell_personal_04		nag_skill_personal_krell_abandoned_by_khorne	nag_skill_node_set_mortarch_krell		1.0	4.0		0	0	true
nag_skill_mortarch_krell_personal_05		nag_skill_personal_krell_the_doomed_legion	nag_skill_node_set_mortarch_krell		1.0	5.0		0	0	true
nag_skill_mortarch_krell_personal_06		nag_skill_personal_krell_his_will_be_done	nag_skill_node_set_mortarch_krell		1.0	6.0		0	0	true
nag_skill_mortarch_krell_personal_07		nag_skill_personal_krell_champion_of_nagash	nag_skill_node_set_mortarch_krell		1.0	7.0		0	0	true
nag_skill_mortarch_krell_self_00		nag_skill_self_krell_hatred_of_the_gods	nag_skill_node_set_mortarch_krell		2.0	0.0		0	0	true
nag_skill_mortarch_krell_self_01		wh2_dlc11_skill_all_lord_self_devastating_charge	nag_skill_node_set_mortarch_krell		2.0	1.0		0	0	true
nag_skill_mortarch_krell_self_02		wh2_dlc11_skill_all_lord_self_thick-skinned	nag_skill_node_set_mortarch_krell		2.0	2.0		0	0	true
nag_skill_mortarch_krell_self_03		wh2_dlc11_skill_all_lord_self_hard_to_hit	nag_skill_node_set_mortarch_krell		2.0	3.0		0	0	true
nag_skill_mortarch_krell_self_04		wh2_dlc11_skill_all_lord_self_deadly_blade	nag_skill_node_set_mortarch_krell		2.0	4.0		0	0	true
nag_skill_mortarch_krell_self_05		wh_main_skill_all_all_self_foe-seeker	nag_skill_node_set_mortarch_krell		2.0	5.0		0	4	true
nag_skill_mortarch_krell_self_06		wh2_dlc11_skill_all_lord_self_wound-maker	nag_skill_node_set_mortarch_krell		2.0	6.0		0	0	true
nag_skill_mortarch_krell_self_07		wh2_dlc11_skill_all_lord_self_scarred_veteran	nag_skill_node_set_mortarch_krell		2.0	7.0		0	0	true
nag_skill_mortarch_krell_self_08		wh2_dlc11_skill_all_lord_self_self_indomitable	nag_skill_node_set_mortarch_krell		2.0	8.0		0	0	true
nag_skill_mortarch_krell_self_09		wh2_dlc11_skill_all_lord_self_blade_shield	nag_skill_node_set_mortarch_krell		2.0	9.0		0	0	true
nag_skill_mortarch_krell_self_10		wh_main_skill_all_all_self_deadly_onslaught	nag_skill_node_set_mortarch_krell		2.0	10.0		0	4	true
nag_skill_krell_army_0		wh2_dlc09_skill_tmb_lord_army_base	nag_skill_node_set_mortarch_krell		4.0	0.0		0	0	true
nag_skill_krell_army_1		nag_skill_army_buff_ranged	nag_skill_node_set_mortarch_krell		4.0	1.0		0	0	true
nag_skill_krell_army_2		nag_skill_army_buff_infantry	nag_skill_node_set_mortarch_krell		4.0	2.0		0	0	true
nag_skill_krell_army_3		nag_skill_army_buff_cav	nag_skill_node_set_mortarch_krell		4.0	3.0		0	0	true
nag_skill_krell_army_4		nag_skill_army_buff_beasts	nag_skill_node_set_mortarch_krell		4.0	4.0		0	0	true
nag_skill_krell_army_5		nag_skill_army_buff_spirit	nag_skill_node_set_mortarch_krell		4.0	5.0		0	0	true
nag_skill_krell_army_6		nag_skill_army_buff_construct	nag_skill_node_set_mortarch_krell		4.0	6.0		0	0	true
nag_skill_krell_army_7		wh2_dlc09_skill_tmb_lord_rally	nag_skill_node_set_mortarch_krell		4.0	7.0		0	5	true
nag_skill_krell_army_8		nag_skill_army_buff_vet_vamp	nag_skill_node_set_mortarch_krell		4.0	8.0		0	0	true
nag_skill_krell_army_9		nag_skill_army_buff_vet_nehek	nag_skill_node_set_mortarch_krell		4.0	9.0		0	0	true
nag_skill_krell_army_10		nag_skill_army_buff_vet_coast	nag_skill_node_set_mortarch_krell		4.0	10.0		0	0	true
nag_skill_krell_army_11		nag_skill_army_buff_vet_nagash	nag_skill_node_set_mortarch_krell		4.0	11.0		0	0	true
nag_skill_krell_army_12		wh2_dlc09_skill_tmb_lord_rally_upgraded	nag_skill_node_set_mortarch_krell		4.0	12.0		0	1	true
nag_skill_krell_campaign_0		nag_skill_campaign_movement	nag_skill_node_set_mortarch_krell		5.0	0.0		0	0	true
nag_skill_krell_campaign_1		nag_skill_campaign_corruption	nag_skill_node_set_mortarch_krell		5.0	1.0		0	0	true
nag_skill_krell_campaign_2		nag_skill_campaign_raiding	nag_skill_node_set_mortarch_krell		5.0	2.0		0	0	true
nag_skill_krell_campaign_3		nag_skill_campaign_replenishment	nag_skill_node_set_mortarch_krell		5.0	3.0		0	0	true
nag_skill_krell_campaign_4		nag_skill_campaign_growth	nag_skill_node_set_mortarch_krell		5.0	4.0		0	0	true
nag_skill_krell_campaign_5		nag_skill_campaign_recruit	nag_skill_node_set_mortarch_krell		5.0	5.0		0	4	true
nag_skill_krell_campaign_6		wh_main_skill_all_lord_campaign_lightning_strike	nag_skill_node_set_mortarch_krell		5.0	6.0		0	0	true
nag_skill_krell_campaign_7		nag_skill_campaign_attrition	nag_skill_node_set_mortarch_krell		5.0	7.0		0	0	true
nag_skill_krell_campaign_8		nag_skill_campaign_loot	nag_skill_node_set_mortarch_krell		5.0	8.0		0	0	true
nag_skill_krell_campaign_9		nag_skill_campaign_ambush	nag_skill_node_set_mortarch_krell		5.0	9.0		0	0	true
nag_skill_krell_campaign_10		nag_skill_campaign_self_defense	nag_skill_node_set_mortarch_krell		5.0	10.0		0	4	true
nag_skill_krell_campaign_11		nag_skill_campaign_immortal_horror	nag_skill_node_set_mortarch_krell		5.0	11.0		0	4	true
nag_skill_node_isabella_innate_01		wh_pro02_skill_innate_vmp_isabella	nag_skill_node_set_isabella		6.0	0.0		1	0	false
nag_skill_node_isabella_self_01		wh_main_skill_vmp_lord_self_the_hunger	nag_skill_node_set_isabella		2.0	0.0		0	0	true
nag_skill_node_isabella_self_02		wh2_dlc11_skill_all_lord_self_devastating_charge	nag_skill_node_set_isabella		2.0	1.0		0	0	true
nag_skill_node_isabella_self_03		wh_main_skill_vmp_lord_self_dark_knight	nag_skill_node_set_isabella		2.0	2.0		0	0	true
nag_skill_node_isabella_self_04		wh_main_skill_vmp_lord_self_beguile	nag_skill_node_set_isabella		2.0	3.0		0	0	true
nag_skill_node_isabella_self_05		wh_main_skill_vmp_lord_self_quickblood	nag_skill_node_set_isabella		2.0	4.0		0	0	true
nag_skill_node_isabella_self_06		wh_main_skill_vmp_lord_self_blood_lust	nag_skill_node_set_isabella		2.0	5.0		0	4	true
nag_skill_node_isabella_self_07		wh2_dlc11_skill_vmp_lord_self_master_strike	nag_skill_node_set_isabella		2.0	6.0		0	0	true
nag_skill_node_isabella_self_08		wh_main_skill_vmp_lord_self_curse_of_the_revenant	nag_skill_node_set_isabella		2.0	7.0		0	0	true
nag_skill_node_isabella_self_09		wh_main_skill_vmp_lord_self_supernatural_horror	nag_skill_node_set_isabella		2.0	8.0		0	0	true
nag_skill_node_isabella_self_10		wh2_dlc11_skill_all_lord_self_blade_shield	nag_skill_node_set_isabella		2.0	9.0		0	0	true
nag_skill_node_isabella_self_11		wh_main_skill_vmp_lord_self_red_fury	nag_skill_node_set_isabella		2.0	10.0		0	4	true
nag_skill_node_isabella_unique_01		nag_skill_unique_isabella_blood_chalice_of_bathori	nag_skill_node_set_isabella		0.0	0.0		0	0	true
nag_skill_node_isabella_unique_02		nag_skill_mount_isabella_barded_nightmare	nag_skill_node_set_isabella		0.0	1.0		0	0	true
nag_skill_node_isabella_unique_03		nag_skill_mount_isabella_hellsteed	nag_skill_node_set_isabella		0.0	2.0		0	0	true
nag_skill_node_isabella_unique_04		wh_main_skill_vmp_lord_unique_loremaster_lore_of_vampires	nag_skill_node_set_isabella		0.0	3.0		0	0	true
nag_skill_node_isabella_unique_05		wh_main_skill_vmp_all_unique_grave_ward	nag_skill_node_set_isabella		0.0	6.0		0	0	true
nag_skill_node_isabella_unique_06		wh_main_skill_vmp_lord_battle_aura_of_dark_majesty	nag_skill_node_set_isabella		0.0	4.0		0	0	true
nag_skill_node_isabella_unique_07		wh_main_skill_vmp_lord_battle_dark_pact	nag_skill_node_set_isabella		0.0	5.0		0	0	true
nag_skill_node_isabella_unique_08		wh2_dlc11_skill_vmp_isabella_unique_1	nag_skill_node_set_isabella		1.0	0.0		0	0	true
nag_skill_node_isabella_unique_09		wh2_dlc11_skill_vmp_isabella_unique_2	nag_skill_node_set_isabella		1.0	1.0		0	0	true
nag_skill_node_isabella_unique_10		wh2_dlc11_skill_vmp_isabella_unique_3	nag_skill_node_set_isabella		1.0	2.0		0	0	true
nag_skill_node_isabella_unique_11		wh2_dlc11_skill_vmp_isabella_unique_4	nag_skill_node_set_isabella		1.0	3.0		0	0	true
nag_skill_node_isabella_unique_12		wh2_dlc11_skill_vmp_isabella_unique_5	nag_skill_node_set_isabella		1.0	4.0		0	0	true
nag_skill_node_isabella_magic1_01		wh_main_skill_vmp_magic_vampires_01_invocation_of_nehek	nag_skill_node_set_isabella		3.0	0.0		0	0	true
nag_skill_node_isabella_magic1_02		wh2_main_skill_vmp_magic_vampires_02_vanhels_danse_macabre_lord	nag_skill_node_set_isabella		3.0	1.0		0	0	true
nag_skill_node_isabella_magic1_03		wh_main_skill_vmp_magic_vampires_03_the_curse_of_undeath	nag_skill_node_set_isabella		3.0	2.0		0	0	true
nag_skill_node_isabella_magic1_04		wh2_main_skill_vmp_magic_vampires_04_gaze_of_nagash_lord	nag_skill_node_set_isabella		3.0	3.0		0	0	true
nag_skill_node_isabella_magic1_05		wh2_main_skill_vmp_magic_vampires_05_raise_dead_lord	nag_skill_node_set_isabella		3.0	4.0		0	0	true
nag_skill_node_isabella_magic1_06		wh_main_skill_all_magic_all_06_evasion	nag_skill_node_set_isabella		3.0	5.0		0	4	true
nag_skill_node_isabella_magic1_07		wh_main_skill_all_magic_all_07_earthing	nag_skill_node_set_isabella		3.0	8.0		0	0	true
nag_skill_node_isabella_magic1_08		wh_main_skill_all_magic_all_08_power_drain	nag_skill_node_set_isabella		3.0	9.0		0	0	true
nag_skill_node_isabella_magic1_09		wh2_main_skill_vmp_magic_vampires_09_curse_of_years_lord	nag_skill_node_set_isabella		3.0	6.0		0	0	true
nag_skill_node_isabella_magic1_10		wh2_main_skill_vmp_magic_vampires_10_wind_of_death_lord	nag_skill_node_set_isabella		3.0	7.0		0	0	true
nag_skill_node_isabella_magic1_11		wh_main_skill_all_magic_all_11_arcane_conduit	nag_skill_node_set_isabella		3.0	10.0		0	4	true
nag_skill_node_isabella_magic1_dummy		wh2_main_skill_vmp_magic_vampires_dummy_invocation_of_nehek_danse_macabre	nag_skill_node_set_isabella		3.0	11.0		1	0	false
nag_traitor_kings_book_innate_01		nag_skill_traitor_kings_innate_first_book	nag_skill_node_set_traitor_kings		6.0	1.0		0	0	false
nag_traitor_kings_book_innate_02		nag_skill_traitor_kings_innate_second_book	nag_skill_node_set_traitor_kings		6.0	2.0		0	0	false
nag_traitor_kings_book_innate_03		nag_skill_traitor_kings_innate_third_book	nag_skill_node_set_traitor_kings		6.0	3.0		0	0	false
nag_traitor_kings_book_innate_04		nag_skill_traitor_kings_innate_fouth_book	nag_skill_node_set_traitor_kings		6.0	4.0		0	0	false
nag_traitor_kings_book_innate_05		nag_skill_traitor_kings_innate_fifth_book	nag_skill_node_set_traitor_kings		6.0	5.0		0	0	false
nag_traitor_kings_book_innate_06		nag_skill_traitor_kings_innate_sixth_book	nag_skill_node_set_traitor_kings		6.0	6.0		0	0	false
nag_traitor_kings_book_innate_07		nag_skill_traitor_kings_innate_seventh_book	nag_skill_node_set_traitor_kings		6.0	7.0		0	0	false
nag_traitor_kings_book_innate_08		nag_skill_traitor_kings_innate_eighth_book	nag_skill_node_set_traitor_kings		6.0	8.0		0	0	false
nag_traitor_kings_book_innate_09		nag_skill_traitor_kings_innate_ninth_book	nag_skill_node_set_traitor_kings		6.0	9.0		0	0	false
nag_skill_army_0		wh2_dlc09_skill_tmb_lord_army_base	nag_skill_node_set_traitor_kings		4.0	8.0		0	0	false
nag_skill_army_1		nag_skill_army_buff_ranged	nag_skill_node_set_traitor_kings		4.0	1.0		0	0	true
nag_skill_army_2		nag_skill_army_buff_infantry	nag_skill_node_set_traitor_kings		4.0	2.0		0	0	true
nag_skill_army_3		nag_skill_army_buff_cav	nag_skill_node_set_traitor_kings		4.0	3.0		0	0	true
nag_skill_army_4		nag_skill_army_buff_beasts	nag_skill_node_set_traitor_kings		4.0	4.0		0	0	true
nag_skill_army_5		nag_skill_army_buff_spirit	nag_skill_node_set_traitor_kings		4.0	5.0		0	0	true
nag_skill_army_6		nag_skill_army_buff_construct	nag_skill_node_set_traitor_kings		4.0	6.0		0	0	true
nag_skill_army_7		wh2_dlc09_skill_tmb_lord_rally	nag_skill_node_set_traitor_kings		4.0	7.0		0	5	true
nag_skill_army_8		nag_skill_army_buff_vet_vamp	nag_skill_node_set_traitor_kings		4.0	8.0		0	0	true
nag_skill_army_9		nag_skill_army_buff_vet_nehek	nag_skill_node_set_traitor_kings		4.0	9.0		0	0	true
nag_skill_army_10		nag_skill_army_buff_vet_coast	nag_skill_node_set_traitor_kings		4.0	10.0		0	0	true
nag_skill_army_11		nag_skill_army_buff_vet_nagash	nag_skill_node_set_traitor_kings		4.0	11.0		0	0	true
nag_skill_army_12		wh2_dlc09_skill_tmb_lord_rally_upgraded	nag_skill_node_set_traitor_kings		4.0	12.0		0	1	true
nag_skill_campaign_0		nag_skill_campaign_movement	nag_skill_node_set_traitor_kings		5.0	0.0		0	0	true
nag_skill_campaign_1		nag_skill_campaign_corruption	nag_skill_node_set_traitor_kings		5.0	1.0		0	0	true
nag_skill_campaign_2		nag_skill_campaign_raiding	nag_skill_node_set_traitor_kings		5.0	2.0		0	0	true
nag_skill_campaign_3		nag_skill_campaign_replenishment	nag_skill_node_set_traitor_kings		5.0	3.0		0	0	true
nag_skill_campaign_4		nag_skill_campaign_growth	nag_skill_node_set_traitor_kings		5.0	4.0		0	0	true
nag_skill_campaign_5		nag_skill_campaign_recruit	nag_skill_node_set_traitor_kings		5.0	5.0		0	4	true
nag_skill_campaign_6		wh_main_skill_all_lord_campaign_lightning_strike	nag_skill_node_set_traitor_kings		5.0	6.0		0	0	true
nag_skill_campaign_7		nag_skill_campaign_attrition	nag_skill_node_set_traitor_kings		5.0	7.0		0	0	true
nag_skill_campaign_8		nag_skill_campaign_loot	nag_skill_node_set_traitor_kings		5.0	8.0		0	0	true
nag_skill_campaign_9		nag_skill_campaign_ambush	nag_skill_node_set_traitor_kings		5.0	9.0		0	0	true
nag_skill_campaign_10		nag_skill_campaign_self_defense	nag_skill_node_set_traitor_kings		5.0	10.0		0	4	true
nag_skill_campaign_11		nag_skill_campaign_immortal_horror	nag_skill_node_set_traitor_kings		5.0	11.0		0	4	true
wh2_dlc09_skill_tmb_hidden_king_title		wh2_dlc09_skill_tmb_hidden_king_title	nag_skill_node_set_traitor_kings		8.0	0.0		1	0	false
wh2_dlc09_skill_tmb_tomb_king_misc_0		wh2_dlc09_skill_tmb_tomb_king_returned_in_madness	nag_skill_node_set_traitor_kings		0.0	3.0		0	0	true
wh2_dlc09_skill_tmb_tomb_king_misc_1		wh2_dlc09_skill_tmb_tomb_king_ancient_tyrant	nag_skill_node_set_traitor_kings		0.0	4.0		0	0	true
wh2_dlc09_skill_tmb_tomb_king_misc_2		wh2_dlc09_skill_tmb_tomb_king_embalmed_in_elixir	nag_skill_node_set_traitor_kings		0.0	5.0		0	0	true
wh2_dlc09_skill_tmb_tomb_king_misc_3		wh2_dlc09_skill_tmb_tomb_king_ceremonial_bandages	nag_skill_node_set_traitor_kings		0.0	6.0		0	0	true
wh2_dlc09_skill_tmb_tomb_king_mount_khemrian_warsphinx		wh2_dlc09_skill_tmb_lord_unique_tomb_king_khemrian_warsphinx	nag_skill_node_set_traitor_kings		0.0	2.0		0	0	true
wh2_dlc09_skill_tmb_tomb_king_mount_skeletal_steed		wh2_dlc09_skill_tmb_lord_unique_tomb_king_skeletal_steed	nag_skill_node_set_traitor_kings		0.0	0.0		0	0	true
wh2_dlc09_skill_tmb_tomb_king_mount_skeleton_chariot		wh2_dlc09_skill_tmb_lord_unique_tomb_king_skeleton_chariot	nag_skill_node_set_traitor_kings		0.0	1.0		0	0	true
wh2_dlc09_skill_tmb_tomb_king_personal_0		wh2_dlc09_skill_tmb_personal_base	nag_skill_node_set_traitor_kings		2.0	0.0		0	0	true
wh2_dlc09_skill_tmb_tomb_king_personal_1		wh2_dlc09_skill_tmb_personal_conqueror	nag_skill_node_set_traitor_kings		2.0	1.0		0	0	true
wh2_dlc09_skill_tmb_tomb_king_personal_2		wh2_dlc11_skill_all_lord_self_blade_master	nag_skill_node_set_traitor_kings		2.0	2.0		0	0	true
wh2_dlc09_skill_tmb_tomb_king_personal_3		wh2_dlc11_skill_all_lord_self_hard_to_hit	nag_skill_node_set_traitor_kings		2.0	3.0		0	0	true
wh2_dlc09_skill_tmb_tomb_king_personal_4		wh2_dlc11_skill_all_lord_self_self_indomitable	nag_skill_node_set_traitor_kings		2.0	4.0		0	0	true
wh2_dlc09_skill_tmb_tomb_king_personal_5		wh2_dlc09_skill_tmb_personal_5	nag_skill_node_set_traitor_kings		2.0	5.0		0	4	true
wh2_dlc09_skill_tmb_tomb_king_personal_6		wh2_dlc11_skill_all_lord_self_wound-maker	nag_skill_node_set_traitor_kings		2.0	6.0		0	0	true
wh2_dlc09_skill_tmb_tomb_king_personal_7		wh2_dlc11_skill_all_lord_self_full_plate_armour	nag_skill_node_set_traitor_kings		2.0	7.0		0	0	true
wh2_dlc09_skill_tmb_tomb_king_personal_8		wh2_dlc11_skill_all_lord_self_devastating_charge	nag_skill_node_set_traitor_kings		2.0	8.0		0	0	true
wh2_dlc09_skill_tmb_tomb_king_personal_9		wh2_dlc09_skill_tmb_personal_9	nag_skill_node_set_traitor_kings		2.0	9.0		0	0	true
wh2_dlc09_skill_tmb_tomb_king_personal_10		wh2_dlc09_skill_tmb_personal_10	nag_skill_node_set_traitor_kings		2.0	10.0		0	4	true
